0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
"(7232, 24.0, 0.43696)","(7234, 24.0, 0.53479)","(692, 24.0, 0.59799)","(6732, 24.0, 0.3778)","(4666, 24.0, 0.41344)","(1681, 24.0, 0.78499)","(6255, 24.0, 0.36195)","(6956, 24.0, 0.29075)","(7232, 24.0, 0.43835)","(7234, 24.0, 0.5381)","(5200, 24.0, 0.45848)","(613, 24.0, 1.00984)","(613, 24.0, 1.00556)","(613, 24.0, 1.01022)","(6672, 24.0, 0.32184)","(1652, 24.0, 0.21934)","(1652, 24.0, 0.21615)","(7232, 24.0, 0.43901)","(6824, 24.0, 1.36022)","(3249, 24.0, 0.42133)","(6956, 24.0, 0.29034)","(70, 24.0, 0.85659)","(6904, 24.0, 0.20559)","(7065, 24.0, 0.53161)","(3475, 24.0, 0.93436)","(2565, 24.0, 1.08908)","(6713, 24.0, 1.36259)","(6210, 24.0, 0.59633)","(6210, 24.0, 0.59103)","(6430, 24.0, 0.77237)","(292, 24.0, 0.50341)","(292, 24.0, 0.50353)","(7303, 24.0, 0.87745)","(7234, 24.0, 0.53979)","(7234, 24.0, 0.5381)","(7065, 24.0, 0.53161)","(1876, 24.0, 0.47035)","(6745, 24.0, 0.6765)","(2725, 24.0, 1.1178)","(1020, 24.0, 0.72999)","(5411, 24.0, 0.93614)","(6732, 24.0, 0.37693)","(4666, 24.0, 0.41288)","(1809, 24.0, 0.25851)","(5851, 24.0, 0.59597)","(7232, 24.0, 0.43901)","(7065, 24.0, 0.53169)","(5330, 24.0, 1.00408)","(3563, 24.0, 0.62907)","(4666, 24.0, 0.41288)","(3563, 24.0, 0.62953)","(4938, 24.0, 0.45057)","(292, 24.0, 0.50341)","(5376, 24.0, 0.47688)","(6918, 24.0, 0.65729)","(7065, 24.0, 0.5316)","(3861, 24.0, 0.25357)","(308, 24.0, 0.35418)","(6956, 24.0, 0.29075)","(6956, 24.0, 0.29095)","(3787, 24.0, 0.30301)","(3475, 24.0, 0.93338)","(788, 24.0, 0.31144)","(6947, 24.0, 0.62847)","(3110, 24.0, 0.75721)","(5009, 24.0, 0.48236)","(1499, 24.0, 0.29316)"
"(7065, 23.0, 0.5316)","(654, 23.0, 0.73914)","(2041, 23.0, 0.35388)","(2077, 23.0, 1.04977)","(6732, 23.0, 0.37693)","(6672, 23.0, 0.31732)","(6866, 23.0, 0.56885)","(70, 23.0, 0.85659)","(4666, 23.0, 0.41344)","(7232, 23.0, 0.43696)","(6937, 23.0, 0.94803)","(6680, 23.0, 0.35481)","(6680, 23.0, 0.3593)","(6680, 23.0, 0.35395)","(6569, 23.0, 0.31937)","(1603, 23.0, 1.08577)","(1603, 23.0, 1.08143)","(7234, 23.0, 0.53979)","(4989, 23.0, 0.18826)","(7275, 23.0, 0.55144)","(6732, 23.0, 0.37768)","(6732, 23.0, 0.3778)","(6594, 23.0, 0.34208)","(6732, 23.0, 0.37618)","(7232, 23.0, 0.43901)","(4666, 23.0, 0.41374)","(2065, 23.0, 0.79316)","(6569, 23.0, 0.31958)","(6569, 23.0, 0.32014)","(6866, 23.0, 0.57145)","(7234, 23.0, 0.53979)","(7234, 23.0, 0.53935)","(8, 23.0, 0.28947)","(6745, 23.0, 0.67701)","(6745, 23.0, 0.6765)","(648, 23.0, 0.29274)","(853, 23.0, 0.37273)","(4279, 23.0, 0.23351)","(6672, 23.0, 0.32184)","(6672, 23.0, 0.32184)","(7287, 23.0, 0.30037)","(1603, 23.0, 1.08608)","(1603, 23.0, 1.08697)","(3027, 23.0, 1.2297)","(348, 23.0, 0.42885)","(7234, 23.0, 0.53979)","(3563, 23.0, 0.62828)","(2202, 23.0, 0.43772)","(6412, 23.0, 0.25782)","(6937, 23.0, 0.94803)","(2077, 23.0, 1.04977)","(7206, 23.0, 0.91167)","(6732, 23.0, 0.37618)","(7187, 23.0, 0.297)","(2570, 23.0, 0.33138)","(654, 23.0, 0.73898)","(1665, 23.0, 0.44809)","(5655, 23.0, 0.63634)","(648, 23.0, 0.29748)","(654, 23.0, 0.73935)","(46, 23.0, 0.24409)","(2065, 23.0, 0.79711)","(3518, 23.0, 0.25749)","(2713, 23.0, 0.46665)","(2565, 23.0, 1.08908)","(5880, 23.0, 0.36267)","(4578, 23.0, 0.43552)"
"(654, 22.0, 0.73898)","(3563, 22.0, 0.62953)","(200, 22.0, 0.29156)","(4279, 22.0, 0.23383)","(2077, 22.0, 1.04825)","(3475, 22.0, 0.92888)","(5376, 22.0, 0.47688)","(6255, 22.0, 0.36019)","(6956, 22.0, 0.29059)","(4666, 22.0, 0.41374)","(613, 22.0, 1.01118)","(6672, 22.0, 0.32095)","(6672, 22.0, 0.31732)","(6672, 22.0, 0.32189)","(3475, 22.0, 0.93436)","(6672, 22.0, 0.32095)","(6672, 22.0, 0.31732)","(4666, 22.0, 0.41288)","(6291, 22.0, 0.28612)","(1043, 22.0, 0.47747)","(7232, 22.0, 0.43696)","(6569, 22.0, 0.32014)","(6881, 22.0, 1.04262)","(3563, 22.0, 0.62832)","(4279, 22.0, 0.23351)","(3431, 22.0, 0.63218)","(1746, 22.0, 1.17898)","(6956, 22.0, 0.29034)","(6956, 22.0, 0.29075)","(7165, 22.0, 0.29673)","(6255, 22.0, 0.36195)","(6255, 22.0, 0.36215)","(5376, 22.0, 0.47618)","(4666, 22.0, 0.41288)","(4666, 22.0, 0.41374)","(1876, 22.0, 0.47226)","(7234, 22.0, 0.5381)","(70, 22.0, 0.85947)","(4666, 22.0, 0.41288)","(6594, 22.0, 0.3418)","(5421, 22.0, 0.46519)","(1681, 22.0, 0.7869)","(7234, 22.0, 0.53979)","(1770, 22.0, 1.12548)","(6445, 22.0, 0.92451)","(4666, 22.0, 0.41288)","(7232, 22.0, 0.43835)","(1342, 22.0, 1.37759)","(4938, 22.0, 0.45057)","(7234, 22.0, 0.53979)","(7232, 22.0, 0.43393)","(7065, 22.0, 0.5316)","(2534, 22.0, 0.46135)","(6412, 22.0, 0.25782)","(2300, 22.0, 0.38026)","(643, 22.0, 1.28243)","(985, 22.0, 0.39262)","(2822, 22.0, 0.76068)","(6713, 22.0, 1.36259)","(6732, 22.0, 0.37618)","(4855, 22.0, 0.53318)","(6745, 22.0, 0.67626)","(6039, 22.0, 0.49551)","(5999, 22.0, 0.31119)","(6466, 22.0, 0.71684)","(1212, 22.0, 0.47537)","(724, 22.0, 0.37165)"
"(7165, 21.0, 0.29868)","(7232, 21.0, 0.43393)","(7287, 21.0, 0.30067)","(7234, 21.0, 0.53479)","(4279, 21.0, 0.23412)","(7165, 21.0, 0.29673)","(6569, 21.0, 0.31937)","(6866, 21.0, 0.57145)","(6745, 21.0, 0.67626)","(6956, 21.0, 0.29034)","(6680, 21.0, 0.35286)","(7165, 21.0, 0.29868)","(7165, 21.0, 0.29673)","(7165, 21.0, 0.29954)","(648, 21.0, 0.29274)","(6569, 21.0, 0.31958)","(6569, 21.0, 0.32014)","(1603, 21.0, 1.08697)","(2590, 21.0, 0.36097)","(5886, 21.0, 0.29072)","(3563, 21.0, 0.62907)","(7065, 21.0, 0.53297)","(2583, 21.0, 0.40095)","(7165, 21.0, 0.30085)","(6732, 21.0, 0.37618)","(2065, 21.0, 0.79678)","(3572, 21.0, 0.68197)","(1681, 21.0, 0.78713)","(1681, 21.0, 0.78499)","(5376, 21.0, 0.47578)","(6799, 21.0, 0.51862)","(6799, 21.0, 0.51839)","(3745, 21.0, 0.65955)","(6956, 21.0, 0.29095)","(6956, 21.0, 0.29034)","(853, 21.0, 0.37065)","(3475, 21.0, 0.93314)","(6732, 21.0, 0.37768)","(6745, 21.0, 0.67701)","(3475, 21.0, 0.93436)","(6149, 21.0, 0.89025)","(5376, 21.0, 0.47618)","(6732, 21.0, 0.37618)","(3849, 21.0, 0.40785)","(492, 21.0, 0.96218)","(648, 21.0, 0.29274)","(1603, 21.0, 1.08608)","(3563, 21.0, 0.62832)","(2016, 21.0, 0.97509)","(5376, 21.0, 0.47688)","(4666, 21.0, 0.41537)","(6889, 21.0, 0.42048)","(3888, 21.0, 0.59212)","(3098, 21.0, 0.31816)","(4950, 21.0, 0.36922)","(2390, 21.0, 0.46838)","(3182, 21.0, 0.34931)","(7234, 21.0, 0.5381)","(6672, 21.0, 0.31732)","(6569, 21.0, 0.31937)","(3340, 21.0, 0.34749)","(3431, 21.0, 0.63199)","(115, 21.0, 0.4922)","(1266, 21.0, 0.22835)","(5192, 21.0, 1.47704)","(4513, 21.0, 0.38446)","(3794, 21.0, 0.35234)"
"(1603, 20.0, 1.08577)","(6672, 20.0, 0.31732)","(3627, 20.0, 0.35048)","(3563, 20.0, 0.62953)","(7234, 20.0, 0.53935)","(654, 20.0, 0.73914)","(6732, 20.0, 0.37618)","(5376, 20.0, 0.47578)","(2077, 20.0, 1.04825)","(6672, 20.0, 0.32095)","(6672, 20.0, 0.32184)","(3030, 20.0, 0.95889)","(4279, 20.0, 0.23383)","(3030, 20.0, 0.95839)","(4666, 20.0, 0.41288)","(3475, 20.0, 0.93314)","(3475, 20.0, 0.92888)","(654, 20.0, 0.73935)","(345, 20.0, 0.26593)","(2875, 20.0, 0.29194)","(654, 20.0, 0.73898)","(7165, 20.0, 0.29673)","(207, 20.0, 0.96909)","(4666, 20.0, 0.41288)","(3563, 20.0, 0.62832)","(7165, 20.0, 0.29868)","(6956, 20.0, 0.29075)","(648, 20.0, 0.2941)","(648, 20.0, 0.29748)","(4666, 20.0, 0.41537)","(7187, 20.0, 0.29673)","(7187, 20.0, 0.29729)","(3092, 20.0, 1.25476)","(6732, 20.0, 0.37618)","(6732, 20.0, 0.37768)","(7234, 20.0, 0.53979)","(5200, 20.0, 0.45935)","(7234, 20.0, 0.5381)","(70, 20.0, 0.86)","(2716, 20.0, 0.34347)","(2924, 20.0, 0.38355)","(6672, 20.0, 0.32189)","(7232, 20.0, 0.43901)","(3926, 20.0, 0.86784)","(6875, 20.0, 0.98666)","(6672, 20.0, 0.32184)","(3475, 20.0, 0.93338)","(4938, 20.0, 0.45221)","(6487, 20.0, 0.99999)","(7065, 20.0, 0.53161)","(3475, 20.0, 0.92888)","(1681, 20.0, 0.78713)","(729, 20.0, 0.71822)","(6466, 20.0, 0.71684)","(2019, 20.0, 0.36052)","(7165, 20.0, 0.29868)","(532, 20.0, 0.63653)","(819, 20.0, 0.45923)","(2565, 20.0, 1.08593)","(5376, 20.0, 0.47688)","(4863, 20.0, 0.40565)","(6889, 20.0, 0.42164)","(52, 20.0, 0.36435)","(2461, 20.0, 0.28403)","(7206, 20.0, 0.91167)","(4070, 20.0, 0.3822)","(7242, 20.0, 0.48549)"
"(1020, 19.0, 0.7296)","(3475, 19.0, 0.92888)","(3969, 19.0, 0.40333)","(5200, 19.0, 0.45751)","(3563, 19.0, 0.62828)","(6745, 19.0, 0.67385)","(2716, 19.0, 0.34347)","(6569, 19.0, 0.32014)","(6732, 19.0, 0.37693)","(6732, 19.0, 0.37768)","(7165, 19.0, 0.30085)","(4279, 19.0, 0.23351)","(3572, 19.0, 0.68197)","(4279, 19.0, 0.23412)","(6594, 19.0, 0.3418)","(648, 19.0, 0.2941)","(648, 19.0, 0.29748)","(6672, 19.0, 0.32184)","(3249, 19.0, 0.42232)","(1083, 19.0, 0.95795)","(1603, 19.0, 1.08577)","(1681, 19.0, 0.78499)","(2833, 19.0, 0.23333)","(6956, 19.0, 0.29095)","(7234, 19.0, 0.53979)","(1020, 19.0, 0.7296)","(6210, 19.0, 0.59103)","(7065, 19.0, 0.5316)","(7065, 19.0, 0.53297)","(1020, 19.0, 0.72752)","(3349, 19.0, 1.34059)","(3349, 19.0, 1.33968)","(2166, 19.0, 0.29674)","(1603, 19.0, 1.08697)","(1603, 19.0, 1.08577)","(3475, 19.0, 0.93436)","(2077, 19.0, 1.04841)","(7232, 19.0, 0.43696)","(7234, 19.0, 0.53979)","(6732, 19.0, 0.37618)","(2016, 19.0, 0.97081)","(70, 19.0, 0.85917)","(654, 19.0, 0.73935)","(1992, 19.0, 0.31494)","(3589, 19.0, 0.20961)","(70, 19.0, 0.86)","(4279, 19.0, 0.23412)","(2016, 19.0, 0.97647)","(4279, 19.0, 0.23351)","(6210, 19.0, 0.59817)","(7165, 19.0, 0.29673)","(492, 19.0, 0.96509)","(492, 19.0, 0.96592)","(6876, 19.0, 0.48496)","(3239, 19.0, 0.47048)","(744, 19.0, 0.33511)","(2552, 19.0, 0.3819)","(3469, 19.0, 0.31403)","(2382, 19.0, 1.27453)","(7165, 19.0, 0.30085)","(1891, 19.0, 0.50711)","(1733, 19.0, 0.34158)","(7304, 19.0, 0.37757)","(1635, 19.0, 1.15589)","(5010, 19.0, 1.03036)","(5128, 19.0, 0.26933)","(6184, 19.0, 0.32879)"
"(3563, 18.0, 0.62907)","(4279, 18.0, 0.23383)","(1794, 18.0, 0.2832)","(6956, 18.0, 0.29075)","(5200, 18.0, 0.45868)","(1733, 18.0, 0.34007)","(1337, 18.0, 0.91312)","(6732, 18.0, 0.3778)","(4279, 18.0, 0.23412)","(2077, 18.0, 1.04841)","(3030, 18.0, 0.959)","(3572, 18.0, 0.68688)","(7232, 18.0, 0.43393)","(3572, 18.0, 0.68815)","(6255, 18.0, 0.36195)","(4666, 18.0, 0.41374)","(4666, 18.0, 0.41537)","(4279, 18.0, 0.23351)","(7275, 18.0, 0.55258)","(6445, 18.0, 0.92701)","(7234, 18.0, 0.5381)","(3475, 18.0, 0.92888)","(4017, 18.0, 0.30943)","(6594, 18.0, 0.3418)","(6956, 18.0, 0.29095)","(2077, 18.0, 1.04841)","(7234, 18.0, 0.53479)","(7187, 18.0, 0.297)","(7187, 18.0, 0.29741)","(3431, 18.0, 0.62858)","(7228, 18.0, 0.34593)","(7228, 18.0, 0.3467)","(2924, 18.0, 0.38575)","(7165, 18.0, 0.30085)","(7165, 18.0, 0.29868)","(5200, 18.0, 0.45848)","(1603, 18.0, 1.08577)","(1603, 18.0, 1.08577)","(3563, 18.0, 0.62832)","(654, 18.0, 0.73935)","(6412, 18.0, 0.25746)","(4279, 18.0, 0.23412)","(3475, 18.0, 0.93436)","(7133, 18.0, 0.38208)","(1260, 18.0, 0.28376)","(6732, 18.0, 0.37618)","(6672, 18.0, 0.32189)","(6487, 18.0, 0.99997)","(6836, 18.0, 0.87177)","(1163, 18.0, 0.84159)","(6732, 18.0, 0.3778)","(5376, 18.0, 0.47688)","(5200, 18.0, 0.45848)","(1767, 18.0, 0.88065)","(5106, 18.0, 0.32382)","(6956, 18.0, 0.29034)","(4619, 18.0, 0.60974)","(6828, 18.0, 0.36137)","(6745, 18.0, 0.67385)","(70, 18.0, 0.86)","(6621, 18.0, 0.63153)","(7165, 18.0, 0.29954)","(3886, 18.0, 0.43731)","(1491, 18.0, 0.24755)","(6435, 18.0, 0.88602)","(5529, 18.0, 0.83696)","(4149, 18.0, 0.32057)"
"(6594, 17.0, 0.34226)","(4666, 17.0, 0.41537)","(4285, 17.0, 0.3308)","(7165, 17.0, 0.29673)","(6956, 17.0, 0.29059)","(6732, 17.0, 0.3778)","(6460, 17.0, 0.95488)","(2716, 17.0, 0.33781)","(5376, 17.0, 0.47618)","(3475, 17.0, 0.93314)","(4279, 17.0, 0.23351)","(7232, 17.0, 0.43696)","(6435, 17.0, 0.88332)","(7232, 17.0, 0.43835)","(4279, 17.0, 0.23351)","(6594, 17.0, 0.34226)","(6594, 17.0, 0.3395)","(5376, 17.0, 0.47688)","(1043, 17.0, 0.47856)","(3092, 17.0, 1.25476)","(3475, 17.0, 0.93314)","(1603, 17.0, 1.08143)","(3342, 17.0, 0.25288)","(7232, 17.0, 0.43901)","(654, 17.0, 0.73935)","(1733, 17.0, 0.34087)","(1681, 17.0, 0.78499)","(70, 17.0, 0.85947)","(70, 17.0, 0.85659)","(6799, 17.0, 0.51295)","(1733, 17.0, 0.34197)","(1733, 17.0, 0.34158)","(6824, 17.0, 1.36082)","(3475, 17.0, 0.93436)","(3475, 17.0, 0.93314)","(2077, 17.0, 1.04873)","(4279, 17.0, 0.23351)","(6672, 17.0, 0.32095)","(7232, 17.0, 0.43901)","(6889, 17.0, 0.42188)","(5900, 17.0, 0.45368)","(2725, 17.0, 1.11676)","(6672, 17.0, 0.32184)","(1456, 17.0, 0.22227)","(5865, 17.0, 0.58385)","(7165, 17.0, 0.30085)","(654, 17.0, 0.73855)","(4279, 17.0, 0.23351)","(3637, 17.0, 1.21616)","(1746, 17.0, 1.18193)","(5200, 17.0, 0.45751)","(2716, 17.0, 0.34202)","(3267, 17.0, 1.1136)","(7232, 17.0, 0.43696)","(6299, 17.0, 0.28699)","(7206, 17.0, 0.91167)","(790, 17.0, 0.60149)","(7019, 17.0, 0.58861)","(6732, 17.0, 0.3778)","(7234, 17.0, 0.53979)","(6896, 17.0, 0.43078)","(2202, 17.0, 0.43825)","(5223, 17.0, 0.4885)","(5593, 17.0, 0.3799)","(1733, 17.0, 0.34087)","(6029, 17.0, 0.71713)","(1563, 17.0, 0.4395)"
"(4279, 16.0, 0.23351)","(2725, 16.0, 1.11286)","(5546, 16.0, 0.26983)","(1603, 16.0, 1.08143)","(7165, 16.0, 0.29954)","(7232, 16.0, 0.43393)","(4666, 16.0, 0.41288)","(1337, 16.0, 0.90884)","(1603, 16.0, 1.08608)","(7165, 16.0, 0.29868)","(3572, 16.0, 0.68918)","(6435, 16.0, 0.88602)","(492, 16.0, 0.96218)","(6435, 16.0, 0.88559)","(6956, 16.0, 0.29095)","(6255, 16.0, 0.36152)","(6255, 16.0, 0.36019)","(7165, 16.0, 0.30085)","(5886, 16.0, 0.29012)","(6745, 16.0, 0.67626)","(6672, 16.0, 0.32095)","(7234, 16.0, 0.53479)","(4060, 16.0, 0.26243)","(7234, 16.0, 0.53979)","(7165, 16.0, 0.30085)","(6937, 16.0, 0.94765)","(70, 16.0, 0.85659)","(1163, 16.0, 0.8402)","(1163, 16.0, 0.83688)","(6672, 16.0, 0.31732)","(6487, 16.0, 0.99997)","(6487, 16.0, 0.99949)","(11, 16.0, 1.0481)","(6672, 16.0, 0.32184)","(6672, 16.0, 0.32095)","(1603, 16.0, 1.08697)","(1855, 16.0, 0.63305)","(5376, 16.0, 0.47688)","(6460, 16.0, 0.95488)","(7232, 16.0, 0.43901)","(2725, 16.0, 1.11286)","(7165, 16.0, 0.29954)","(5376, 16.0, 0.47688)","(6568, 16.0, 0.31574)","(4535, 16.0, 0.91661)","(5376, 16.0, 0.47688)","(853, 16.0, 0.37156)","(6836, 16.0, 0.87246)","(3030, 16.0, 0.95889)","(1681, 16.0, 0.78775)","(6672, 16.0, 0.31732)","(6430, 16.0, 0.77631)","(6799, 16.0, 0.51862)","(6713, 16.0, 1.36542)","(2502, 16.0, 0.29572)","(7285, 16.0, 0.57111)","(6323, 16.0, 0.42666)","(4468, 16.0, 0.37549)","(6836, 16.0, 0.873)","(1603, 16.0, 1.08697)","(2417, 16.0, 0.34875)","(1652, 16.0, 0.22035)","(6572, 16.0, 0.34895)","(4908, 16.0, 0.43832)","(7234, 16.0, 0.5381)","(4442, 16.0, 0.43154)","(4778, 16.0, 0.34861)"
"(5376, 15.0, 0.47688)","(6956, 15.0, 0.29075)","(3929, 15.0, 0.52972)","(6672, 15.0, 0.31732)","(1603, 15.0, 1.08608)","(2725, 15.0, 1.11286)","(2016, 15.0, 0.97647)","(3563, 15.0, 0.62953)","(70, 15.0, 0.85917)","(853, 15.0, 0.37273)","(7232, 15.0, 0.43901)","(492, 15.0, 0.96509)","(3380, 15.0, 0.96915)","(492, 15.0, 0.96494)","(5376, 15.0, 0.47688)","(4279, 15.0, 0.23351)","(4279, 15.0, 0.23383)","(853, 15.0, 0.37065)","(2875, 15.0, 0.29197)","(2541, 15.0, 1.0081)","(7165, 15.0, 0.29868)","(7232, 15.0, 0.43393)","(4450, 15.0, 0.47902)","(3431, 15.0, 0.63276)","(4666, 15.0, 0.41288)","(1603, 15.0, 1.08577)","(1163, 15.0, 0.83688)","(6594, 15.0, 0.34226)","(6594, 15.0, 0.3395)","(273, 15.0, 0.44606)","(2716, 15.0, 0.34347)","(2716, 15.0, 0.34259)","(2257, 15.0, 0.44329)","(70, 15.0, 0.86)","(70, 15.0, 0.85947)","(4279, 15.0, 0.23351)","(3431, 15.0, 0.63218)","(654, 15.0, 0.73898)","(654, 15.0, 0.73935)","(6569, 15.0, 0.31937)","(6649, 15.0, 0.23376)","(7065, 15.0, 0.53169)","(7165, 15.0, 0.30085)","(2146, 15.0, 0.48758)","(4872, 15.0, 0.50993)","(3475, 15.0, 0.93436)","(70, 15.0, 0.85917)","(3637, 15.0, 1.21813)","(6745, 15.0, 0.6765)","(2065, 15.0, 0.79827)","(4279, 15.0, 0.23383)","(6255, 15.0, 0.36152)","(2565, 15.0, 1.08959)","(654, 15.0, 0.73898)","(5347, 15.0, 0.44197)","(6866, 15.0, 0.5705)","(4642, 15.0, 0.41629)","(5834, 15.0, 0.3685)","(5200, 15.0, 0.45751)","(2077, 15.0, 1.04873)","(3825, 15.0, 0.53866)","(6672, 15.0, 0.32189)","(4847, 15.0, 0.30065)","(5372, 15.0, 0.33461)","(273, 15.0, 0.44243)","(2491, 15.0, 0.38984)","(3392, 15.0, 0.45869)"
"(6956, 14.0, 0.29034)","(7165, 14.0, 0.29673)","(5664, 14.0, 0.36775)","(3475, 14.0, 0.92888)","(6672, 14.0, 0.32189)","(1603, 14.0, 1.08143)","(3572, 14.0, 0.68918)","(6460, 14.0, 0.94974)","(7165, 14.0, 0.29954)","(4279, 14.0, 0.23351)","(6435, 14.0, 0.88627)","(3380, 14.0, 0.97197)","(648, 14.0, 0.29748)","(3380, 14.0, 0.97332)","(7232, 14.0, 0.43901)","(6956, 14.0, 0.29034)","(6956, 14.0, 0.29075)","(2077, 14.0, 1.04873)","(1083, 14.0, 0.95855)","(823, 14.0, 0.38131)","(2077, 14.0, 1.04841)","(654, 14.0, 0.73914)","(1997, 14.0, 0.25879)","(5376, 14.0, 0.47688)","(6594, 14.0, 0.3418)","(654, 14.0, 0.73898)","(7065, 14.0, 0.53297)","(6861, 14.0, 0.2782)","(6861, 14.0, 0.28121)","(6889, 14.0, 0.4158)","(2534, 14.0, 0.46135)","(2534, 14.0, 0.46237)","(3986, 14.0, 0.26891)","(2077, 14.0, 1.04873)","(2077, 14.0, 1.04841)","(1855, 14.0, 0.63301)","(2725, 14.0, 1.11647)","(7165, 14.0, 0.29868)","(2382, 14.0, 1.27588)","(1733, 14.0, 0.34197)","(6364, 14.0, 0.36054)","(7234, 14.0, 0.53935)","(4279, 14.0, 0.23351)","(6736, 14.0, 0.86071)","(2924, 14.0, 0.38355)","(2077, 14.0, 1.04873)","(7234, 14.0, 0.53935)","(3030, 14.0, 0.959)","(5873, 14.0, 0.15968)","(7232, 14.0, 0.43901)","(6956, 14.0, 0.29075)","(2077, 14.0, 1.04841)","(5546, 14.0, 0.26983)","(4279, 14.0, 0.23351)","(3226, 14.0, 0.94659)","(70, 14.0, 0.85947)","(2689, 14.0, 0.34076)","(4876, 14.0, 0.64076)","(654, 14.0, 0.73914)","(853, 14.0, 0.37065)","(3625, 14.0, 0.33373)","(7234, 14.0, 0.53935)","(3890, 14.0, 0.49472)","(4938, 14.0, 0.45057)","(6430, 14.0, 0.77631)","(2550, 14.0, 0.33811)","(334, 14.0, 0.42138)"
"(6672, 13.0, 0.32095)","(6594, 13.0, 0.3395)","(6542, 13.0, 0.58293)","(853, 13.0, 0.37669)","(3475, 13.0, 0.93338)","(6594, 13.0, 0.3395)","(7232, 13.0, 0.43901)","(7285, 13.0, 0.57018)","(853, 13.0, 0.37156)","(5376, 13.0, 0.47688)","(492, 13.0, 0.96592)","(648, 13.0, 0.2941)","(5421, 13.0, 0.46519)","(648, 13.0, 0.29295)","(70, 13.0, 0.86)","(5376, 13.0, 0.47688)","(5376, 13.0, 0.47578)","(6732, 13.0, 0.37618)","(6445, 13.0, 0.92736)","(215, 13.0, 0.28737)","(5376, 13.0, 0.47688)","(6672, 13.0, 0.31732)","(6596, 13.0, 0.44503)","(654, 13.0, 0.73935)","(853, 13.0, 0.37065)","(5376, 13.0, 0.47688)","(7165, 13.0, 0.29673)","(1488, 13.0, 1.06606)","(1488, 13.0, 1.06178)","(6732, 13.0, 0.3778)","(492, 13.0, 0.96592)","(492, 13.0, 0.96494)","(1866, 13.0, 1.41747)","(5376, 13.0, 0.47688)","(5376, 13.0, 0.47688)","(3431, 13.0, 0.63276)","(6412, 13.0, 0.25782)","(3475, 13.0, 0.93314)","(3475, 13.0, 0.93436)","(6861, 13.0, 0.27662)","(3168, 13.0, 1.05227)","(6594, 13.0, 0.34208)","(2077, 13.0, 1.04873)","(7218, 13.0, 0.55474)","(639, 13.0, 0.24477)","(4279, 13.0, 0.23351)","(7165, 13.0, 0.29954)","(6745, 13.0, 0.67701)","(216, 13.0, 0.40827)","(70, 13.0, 0.86)","(853, 13.0, 0.37669)","(853, 13.0, 0.37273)","(7234, 13.0, 0.53979)","(3431, 13.0, 0.63218)","(1000, 13.0, 0.40787)","(6460, 13.0, 0.95379)","(6170, 13.0, 0.28256)","(6126, 13.0, 0.39409)","(4666, 13.0, 0.41537)","(4279, 13.0, 0.23351)","(2549, 13.0, 0.58186)","(6594, 13.0, 0.34208)","(4389, 13.0, 0.40798)","(4989, 13.0, 0.18826)","(70, 13.0, 0.85947)","(5805, 13.0, 0.67449)","(7262, 13.0, 0.85224)"
"(7234, 12.0, 0.5381)","(853, 12.0, 0.37669)","(3750, 12.0, 0.32571)","(5376, 12.0, 0.47578)","(853, 12.0, 0.37156)","(2077, 12.0, 1.04977)","(1513, 12.0, 0.93253)","(4666, 12.0, 0.41537)","(6672, 12.0, 0.32189)","(1603, 12.0, 1.08577)","(3380, 12.0, 0.97421)","(5421, 12.0, 0.46994)","(1616, 12.0, 0.22558)","(5421, 12.0, 0.47092)","(6460, 12.0, 0.95488)","(7232, 12.0, 0.43696)","(7232, 12.0, 0.43393)","(70, 12.0, 0.86)","(3092, 12.0, 1.2545)","(112, 12.0, 0.40637)","(853, 12.0, 0.37273)","(6594, 12.0, 0.3395)","(2930, 12.0, 1.16607)","(4279, 12.0, 0.23351)","(2725, 12.0, 1.1178)","(70, 12.0, 0.85947)","(5376, 12.0, 0.47578)","(5376, 12.0, 0.47688)","(5376, 12.0, 0.47578)","(3475, 12.0, 0.92888)","(6680, 12.0, 0.35286)","(6680, 12.0, 0.35395)","(5223, 12.0, 0.4885)","(6594, 12.0, 0.3418)","(6594, 12.0, 0.34226)","(2725, 12.0, 1.1178)","(6430, 12.0, 0.77631)","(2077, 12.0, 1.04841)","(6836, 12.0, 0.87246)","(853, 12.0, 0.37065)","(2691, 12.0, 0.91449)","(6889, 12.0, 0.42164)","(70, 12.0, 0.86)","(3024, 12.0, 1.33286)","(1595, 12.0, 0.75443)","(853, 12.0, 0.37065)","(2202, 12.0, 0.43825)","(5873, 12.0, 0.15795)","(6594, 12.0, 0.34226)","(7187, 12.0, 0.29673)","(5376, 12.0, 0.47578)","(744, 12.0, 0.33511)","(7038, 12.0, 0.50917)","(6926, 12.0, 0.45883)","(4516, 12.0, 1.03928)","(2077, 12.0, 1.04841)","(2464, 12.0, 0.25333)","(273, 12.0, 0.44243)","(2077, 12.0, 1.04977)","(6672, 12.0, 0.32184)","(804, 12.0, 0.45129)","(2725, 12.0, 1.11676)","(1457, 12.0, 0.84172)","(7110, 12.0, 0.30181)","(6569, 12.0, 0.31958)","(5659, 12.0, 0.26758)","(7207, 12.0, 0.2286)"
