0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
"(1681, 34.0, 0.78743)","(3668, 34.0, 1.07157)","(4666, 34.0, 0.41403)","(4666, 34.0, 0.41292)","(4666, 34.0, 0.41318)","(6889, 34.0, 0.42196)","(7302, 34.0, 0.95739)","(1965, 34.0, 1.10147)","(2055, 34.0, 0.96225)","(4417, 34.0, 0.65825)","(2653, 34.0, 0.69648)","(1643, 34.0, 0.97959)","(4417, 34.0, 0.65837)","(4417, 34.0, 0.65825)","(4417, 34.0, 0.65825)","(6822, 34.0, 0.62658)","(7263, 34.0, 0.46959)","(2055, 34.0, 0.96225)","(6832, 34.0, 0.97434)","(3938, 34.0, 0.38488)","(752, 34.0, 1.33281)","(3938, 34.0, 0.3839)","(6984, 34.0, 0.4993)","(6889, 34.0, 0.4204)","(6889, 34.0, 0.42117)","(4417, 34.0, 0.65504)","(7302, 34.0, 0.95801)","(7302, 34.0, 0.95801)","(4417, 34.0, 0.65504)","(1643, 34.0, 0.97975)","(4534, 34.0, 0.49268)","(4417, 34.0, 0.65825)","(1643, 34.0, 0.97959)","(3532, 34.0, 1.31413)","(2055, 34.0, 0.96638)","(6672, 34.0, 0.32087)","(6984, 34.0, 0.4993)","(4417, 34.0, 0.65504)","(4417, 34.0, 0.65825)","(4563, 34.0, 0.3571)","(4563, 34.0, 0.3555)","(1643, 34.0, 0.97598)","(1643, 34.0, 0.97959)","(4417, 34.0, 0.65825)","(4417, 34.0, 0.65825)","(4417, 34.0, 0.65824)","(7046, 34.0, 0.88703)","(6889, 34.0, 0.41633)","(7302, 34.0, 0.95801)","(4417, 34.0, 0.65824)","(4417, 34.0, 0.65504)","(6984, 34.0, 0.49766)","(4666, 34.0, 0.41318)","(2653, 34.0, 0.69955)","(6808, 34.0, 0.59873)","(7286, 34.0, 0.36655)","(7286, 34.0, 0.36556)","(4417, 34.0, 0.65504)","(6562, 34.0, 0.48546)","(1878, 34.0, 0.27837)","(4563, 34.0, 0.35717)","(4417, 34.0, 0.65504)","(7257, 34.0, 0.29656)","(5291, 34.0, 1.10843)","(3873, 34.0, 0.75718)","(4417, 34.0, 0.65825)","(1309, 34.0, 0.55819)","(752, 34.0, 1.33281)","(7174, 34.0, 0.98971)","(3014, 34.0, 0.85543)","(2786, 34.0, 0.81742)","(4666, 34.0, 0.41292)","(7176, 34.0, 0.63957)","(6463, 34.0, 0.96245)","(744, 34.0, 0.33446)","(223, 34.0, 0.74017)","(1963, 34.0, 0.28361)","(7257, 34.0, 0.29656)","(6420, 34.0, 0.99306)","(879, 34.0, 1.40962)","(4710, 34.0, 0.14982)","(6787, 34.0, 0.19308)","(5587, 34.0, 0.30029)"
"(5833, 33.0, 0.62744)","(1681, 33.0, 0.78756)","(4368, 33.0, 0.63697)","(4417, 33.0, 0.65824)","(4417, 33.0, 0.65825)","(2055, 33.0, 0.96638)","(6889, 33.0, 0.4204)","(2653, 33.0, 0.69955)","(7257, 33.0, 0.29647)","(1965, 33.0, 1.10072)","(7236, 33.0, 0.54935)","(4666, 33.0, 0.41318)","(5833, 33.0, 0.62744)","(6984, 33.0, 0.49829)","(6984, 33.0, 0.49829)","(2404, 33.0, 0.93342)","(5291, 33.0, 1.10759)","(4223, 33.0, 0.30914)","(7302, 33.0, 0.95784)","(752, 33.0, 1.33492)","(5833, 33.0, 0.62757)","(752, 33.0, 1.33595)","(4417, 33.0, 0.65504)","(4417, 33.0, 0.65837)","(4417, 33.0, 0.65825)","(6984, 33.0, 0.4993)","(1681, 33.0, 0.7877)","(5833, 33.0, 0.62972)","(5833, 33.0, 0.62757)","(4666, 33.0, 0.41292)","(1965, 33.0, 1.10147)","(6984, 33.0, 0.49829)","(4666, 33.0, 0.41318)","(3124, 33.0, 0.4642)","(6672, 33.0, 0.32186)","(7286, 33.0, 0.36512)","(1643, 33.0, 0.97598)","(7046, 33.0, 0.8872)","(6984, 33.0, 0.49829)","(5920, 33.0, 0.46693)","(5920, 33.0, 0.46233)","(6808, 33.0, 0.59402)","(6808, 33.0, 0.59762)","(1643, 33.0, 0.97959)","(6984, 33.0, 0.49829)","(7046, 33.0, 0.88844)","(1681, 33.0, 0.78743)","(6717, 33.0, 1.37237)","(4368, 33.0, 0.63821)","(7286, 33.0, 0.36655)","(7286, 33.0, 0.36407)","(7302, 33.0, 0.95801)","(6946, 33.0, 0.41797)","(4368, 33.0, 0.63821)","(4223, 33.0, 0.30381)","(2653, 33.0, 0.69955)","(2653, 33.0, 0.69967)","(4666, 33.0, 0.41503)","(5500, 33.0, 0.20487)","(6288, 33.0, 0.27501)","(2936, 33.0, 0.5417)","(6808, 33.0, 0.59402)","(7174, 33.0, 0.98822)","(3532, 33.0, 1.31507)","(3784, 33.0, 0.46753)","(5833, 33.0, 0.6289)","(6827, 33.0, 1.06428)","(1681, 33.0, 0.78505)","(5666, 33.0, 0.25284)","(4368, 33.0, 0.63821)","(572, 33.0, 0.73204)","(4417, 33.0, 0.65824)","(2936, 33.0, 0.5417)","(7294, 33.0, 0.27406)","(3092, 33.0, 1.25346)","(4411, 33.0, 0.91661)","(5861, 33.0, 0.5402)","(4534, 33.0, 0.49176)","(6233, 33.0, 0.42392)","(1567, 33.0, 0.37806)","(6482, 33.0, 0.87076)","(2889, 33.0, 0.58545)","(1988, 33.0, 0.55676)"
"(7046, 32.0, 0.88703)","(5833, 32.0, 0.6289)","(6984, 32.0, 0.49864)","(3873, 32.0, 0.75718)","(3873, 32.0, 0.75755)","(4368, 32.0, 0.63821)","(2055, 32.0, 0.96559)","(6984, 32.0, 0.49766)","(7236, 32.0, 0.54935)","(2653, 32.0, 0.69967)","(5666, 32.0, 0.25237)","(6984, 32.0, 0.49829)","(4666, 32.0, 0.41403)","(4368, 32.0, 0.63787)","(3014, 32.0, 0.85503)","(3184, 32.0, 1.17253)","(2055, 32.0, 0.96559)","(4666, 32.0, 0.41503)","(2653, 32.0, 0.69967)","(5833, 32.0, 0.62744)","(4368, 32.0, 0.63339)","(5833, 32.0, 0.6289)","(4534, 32.0, 0.48688)","(6984, 32.0, 0.49864)","(6984, 32.0, 0.49829)","(4563, 32.0, 0.3555)","(7257, 32.0, 0.29602)","(3014, 32.0, 0.85543)","(4666, 32.0, 0.41503)","(5833, 32.0, 0.62972)","(3873, 32.0, 0.75718)","(3014, 32.0, 0.85503)","(6984, 32.0, 0.49829)","(2055, 32.0, 0.96559)","(7286, 32.0, 0.36655)","(4417, 32.0, 0.65837)","(7257, 32.0, 0.29647)","(4666, 32.0, 0.41503)","(1681, 32.0, 0.78756)","(2930, 32.0, 1.1662)","(2930, 32.0, 1.16602)","(4563, 32.0, 0.3555)","(4563, 32.0, 0.35717)","(7172, 32.0, 0.4232)","(5833, 32.0, 0.6289)","(1681, 32.0, 0.7877)","(4563, 32.0, 0.3571)","(3124, 32.0, 0.46046)","(4534, 32.0, 0.49268)","(7257, 32.0, 0.29602)","(7257, 32.0, 0.29647)","(3014, 32.0, 0.85543)","(4534, 32.0, 0.4923)","(4872, 32.0, 0.51215)","(3161, 32.0, 0.56168)","(7257, 32.0, 0.29602)","(7257, 32.0, 0.29595)","(1681, 32.0, 0.78505)","(6931, 32.0, 0.285)","(2292, 32.0, 0.33325)","(6508, 32.0, 0.48568)","(5833, 32.0, 0.62757)","(5666, 32.0, 0.25291)","(6465, 32.0, 1.23655)","(2930, 32.0, 1.16675)","(6984, 32.0, 0.49829)","(2985, 32.0, 0.46074)","(6946, 32.0, 0.42328)","(6672, 32.0, 0.32186)","(4666, 32.0, 0.41292)","(6346, 32.0, 0.2744)","(1965, 32.0, 1.10147)","(1965, 32.0, 1.10072)","(7172, 32.0, 0.42299)","(3124, 32.0, 0.46046)","(4764, 32.0, 0.41008)","(2271, 32.0, 0.56818)","(4417, 32.0, 0.65837)","(2967, 32.0, 0.41539)","(3489, 32.0, 0.32522)","(7147, 32.0, 0.49046)","(82, 32.0, 0.48713)","(5373, 32.0, 0.30579)"
"(1643, 31.0, 0.97899)","(7046, 31.0, 0.88818)","(3873, 31.0, 0.75779)","(6984, 31.0, 0.49766)","(6984, 31.0, 0.49829)","(4534, 31.0, 0.49268)","(4368, 31.0, 0.63697)","(4534, 31.0, 0.49268)","(7046, 31.0, 0.8872)","(6984, 31.0, 0.49829)","(2055, 31.0, 0.96225)","(5833, 31.0, 0.6289)","(6984, 31.0, 0.49864)","(3873, 31.0, 0.75755)","(7257, 31.0, 0.29595)","(7263, 31.0, 0.46887)","(4223, 31.0, 0.3048)","(6717, 31.0, 1.37237)","(6084, 31.0, 0.55057)","(4368, 31.0, 0.63697)","(6717, 31.0, 1.37237)","(4368, 31.0, 0.63787)","(3092, 31.0, 1.25346)","(7257, 31.0, 0.29656)","(7257, 31.0, 0.29595)","(5833, 31.0, 0.62757)","(3014, 31.0, 0.85543)","(6984, 31.0, 0.49766)","(6984, 31.0, 0.4993)","(6984, 31.0, 0.49766)","(4666, 31.0, 0.41292)","(4666, 31.0, 0.41318)","(5833, 31.0, 0.6289)","(2404, 31.0, 0.9326)","(4417, 31.0, 0.65824)","(2653, 31.0, 0.69938)","(5920, 31.0, 0.46233)","(1681, 31.0, 0.78505)","(7257, 31.0, 0.29595)","(3951, 31.0, 0.42206)","(3951, 31.0, 0.42667)","(5833, 31.0, 0.62757)","(5833, 31.0, 0.6289)","(1358, 31.0, 0.59835)","(3873, 31.0, 0.75755)","(4563, 31.0, 0.35792)","(6808, 31.0, 0.59679)","(2653, 31.0, 0.69648)","(2055, 31.0, 0.96638)","(5666, 31.0, 0.25284)","(5666, 31.0, 0.25237)","(4417, 31.0, 0.65824)","(5833, 31.0, 0.6289)","(4666, 31.0, 0.41292)","(6996, 31.0, 0.29091)","(7236, 31.0, 0.55121)","(7236, 31.0, 0.55034)","(6984, 31.0, 0.4993)","(4216, 31.0, 0.26493)","(5744, 31.0, 0.46637)","(6889, 31.0, 0.42117)","(6984, 31.0, 0.4993)","(6984, 31.0, 0.49864)","(4417, 31.0, 0.65825)","(3563, 31.0, 0.62844)","(3014, 31.0, 0.85503)","(3653, 31.0, 0.32893)","(6951, 31.0, 0.44247)","(4368, 31.0, 0.63821)","(7046, 31.0, 0.88844)","(6934, 31.0, 1.08845)","(5833, 31.0, 0.62972)","(5291, 31.0, 1.10843)","(4006, 31.0, 0.48431)","(6984, 31.0, 0.4993)","(4725, 31.0, 0.34988)","(1826, 31.0, 0.29828)","(6889, 31.0, 0.4204)","(196, 31.0, 0.37763)","(1337, 31.0, 0.91303)","(6802, 31.0, 1.00592)","(4259, 31.0, 0.28884)","(1440, 31.0, 0.40232)"
"(4666, 30.0, 0.41403)","(1643, 30.0, 0.97959)","(7257, 30.0, 0.29656)","(6089, 30.0, 0.3844)","(6089, 30.0, 0.38398)","(3014, 30.0, 0.85543)","(4534, 30.0, 0.49176)","(2055, 30.0, 0.96638)","(1681, 30.0, 0.78505)","(4534, 30.0, 0.4923)","(4417, 30.0, 0.65504)","(7046, 30.0, 0.88818)","(6808, 30.0, 0.59679)","(5666, 30.0, 0.25241)","(4563, 30.0, 0.35717)","(5291, 30.0, 1.10895)","(4666, 30.0, 0.41403)","(6832, 30.0, 0.97246)","(6672, 30.0, 0.3212)","(6717, 30.0, 1.37406)","(2981, 30.0, 0.72557)","(6717, 30.0, 1.37487)","(3668, 30.0, 1.06694)","(7302, 30.0, 0.95739)","(7302, 30.0, 0.95784)","(4666, 30.0, 0.41503)","(6984, 30.0, 0.49766)","(4666, 30.0, 0.41292)","(7046, 30.0, 0.8872)","(7046, 30.0, 0.88844)","(6984, 30.0, 0.49766)","(5833, 30.0, 0.6289)","(3014, 30.0, 0.85503)","(7302, 30.0, 0.95739)","(2653, 30.0, 0.69955)","(5666, 30.0, 0.25291)","(6808, 30.0, 0.59402)","(5666, 30.0, 0.25237)","(5833, 30.0, 0.6289)","(2653, 30.0, 0.69938)","(2653, 30.0, 0.69648)","(6984, 30.0, 0.4993)","(6984, 30.0, 0.49829)","(3668, 30.0, 1.07157)","(3014, 30.0, 0.85503)","(6808, 30.0, 0.59873)","(5833, 30.0, 0.62744)","(6832, 30.0, 0.97246)","(7236, 30.0, 0.55121)","(2653, 30.0, 0.69955)","(2653, 30.0, 0.69648)","(5833, 30.0, 0.62972)","(2653, 30.0, 0.69967)","(4534, 30.0, 0.49268)","(5666, 30.0, 0.25284)","(4417, 30.0, 0.65824)","(4417, 30.0, 0.65825)","(3873, 30.0, 0.75788)","(6832, 30.0, 0.97436)","(6766, 30.0, 0.72388)","(2981, 30.0, 0.72596)","(1681, 30.0, 0.78505)","(3014, 30.0, 0.85432)","(2752, 30.0, 0.52528)","(4057, 30.0, 0.49646)","(4563, 30.0, 0.35717)","(5154, 30.0, 0.47083)","(1781, 30.0, 0.47126)","(7236, 30.0, 0.55121)","(5666, 30.0, 0.25284)","(7257, 30.0, 0.29647)","(4534, 30.0, 0.49268)","(6869, 30.0, 0.44109)","(4333, 30.0, 0.38435)","(1358, 30.0, 0.59632)","(4040, 30.0, 0.24889)","(1831, 30.0, 0.37043)","(5666, 30.0, 0.25291)","(3397, 30.0, 0.97853)","(4020, 30.0, 0.32528)","(558, 30.0, 0.48627)","(4934, 30.0, 0.4809)","(4803, 30.0, 0.38891)"
"(5666, 29.0, 0.25291)","(4666, 29.0, 0.41318)","(4563, 29.0, 0.3571)","(5833, 29.0, 0.62972)","(5833, 29.0, 0.6289)","(5666, 29.0, 0.25284)","(3014, 29.0, 0.85432)","(7257, 29.0, 0.29602)","(5833, 29.0, 0.62757)","(2055, 29.0, 0.96614)","(7286, 29.0, 0.36407)","(4563, 29.0, 0.35717)","(1681, 29.0, 0.78743)","(7257, 29.0, 0.29595)","(4666, 29.0, 0.41318)","(2055, 29.0, 0.96638)","(6832, 29.0, 0.97316)","(7302, 29.0, 0.95364)","(6897, 29.0, 0.30477)","(2981, 29.0, 0.72607)","(744, 29.0, 0.33446)","(2981, 29.0, 0.72596)","(6084, 29.0, 0.54754)","(1965, 29.0, 1.09909)","(1965, 29.0, 1.10072)","(1681, 29.0, 0.78505)","(5666, 29.0, 0.25284)","(6808, 29.0, 0.59873)","(3014, 29.0, 0.85067)","(3014, 29.0, 0.85543)","(2055, 29.0, 0.96638)","(4563, 29.0, 0.35717)","(6808, 29.0, 0.59762)","(7174, 29.0, 0.98822)","(5666, 29.0, 0.25284)","(5833, 29.0, 0.62744)","(1965, 29.0, 1.09663)","(7257, 29.0, 0.29647)","(4666, 29.0, 0.41318)","(4417, 29.0, 0.65837)","(4417, 29.0, 0.65504)","(6089, 29.0, 0.38612)","(6089, 29.0, 0.38398)","(7298, 29.0, 0.93201)","(4563, 29.0, 0.35717)","(5833, 29.0, 0.62972)","(6089, 29.0, 0.38426)","(4417, 29.0, 0.65504)","(7286, 29.0, 0.36655)","(4368, 29.0, 0.63821)","(4368, 29.0, 0.63339)","(1681, 29.0, 0.7877)","(2404, 29.0, 0.93313)","(3161, 29.0, 0.56168)","(5920, 29.0, 0.46812)","(5666, 29.0, 0.25284)","(5666, 29.0, 0.25241)","(6089, 29.0, 0.38612)","(1387, 29.0, 0.2974)","(2211, 29.0, 0.69395)","(3668, 29.0, 1.07157)","(4666, 29.0, 0.41503)","(2367, 29.0, 1.09691)","(7046, 29.0, 0.88818)","(4766, 29.0, 0.58097)","(5666, 29.0, 0.25241)","(4268, 29.0, 0.5252)","(5666, 29.0, 0.25237)","(7257, 29.0, 0.29602)","(6984, 29.0, 0.49766)","(1787, 29.0, 1.20696)","(7046, 29.0, 0.88844)","(3014, 29.0, 0.85503)","(520, 29.0, 0.3657)","(1994, 29.0, 0.74654)","(5381, 29.0, 0.7687)","(264, 29.0, 0.33456)","(7046, 29.0, 0.88703)","(5239, 29.0, 0.32031)","(3818, 29.0, 0.34036)","(1505, 29.0, 0.35896)","(4944, 29.0, 0.28379)","(3107, 29.0, 0.37242)"
"(6089, 28.0, 0.38426)","(5666, 28.0, 0.25241)","(3014, 28.0, 0.85432)","(4563, 28.0, 0.35792)","(4563, 28.0, 0.35717)","(662, 28.0, 1.15192)","(5666, 28.0, 0.25291)","(7236, 28.0, 0.55121)","(752, 28.0, 1.33281)","(7257, 28.0, 0.29595)","(6889, 28.0, 0.41633)","(3014, 28.0, 0.85503)","(3014, 28.0, 0.85432)","(5833, 28.0, 0.6289)","(5666, 28.0, 0.25241)","(4223, 28.0, 0.30381)","(7302, 28.0, 0.95739)","(7174, 28.0, 0.98702)","(3403, 28.0, 0.71804)","(744, 28.0, 0.33502)","(1781, 28.0, 0.47126)","(744, 28.0, 0.33468)","(5833, 28.0, 0.62757)","(4563, 28.0, 0.3571)","(4563, 28.0, 0.35717)","(6808, 28.0, 0.59402)","(5833, 28.0, 0.62972)","(5666, 28.0, 0.25284)","(1681, 28.0, 0.78505)","(1681, 28.0, 0.7877)","(6832, 28.0, 0.97436)","(7257, 28.0, 0.29595)","(4563, 28.0, 0.35717)","(4417, 28.0, 0.65837)","(5833, 28.0, 0.62972)","(7236, 28.0, 0.54916)","(6089, 28.0, 0.38612)","(4563, 28.0, 0.3555)","(3014, 28.0, 0.85503)","(7286, 28.0, 0.36512)","(7286, 28.0, 0.36407)","(4666, 28.0, 0.41503)","(4666, 28.0, 0.41318)","(3092, 28.0, 1.25534)","(5666, 28.0, 0.25241)","(6089, 28.0, 0.3844)","(4666, 28.0, 0.41403)","(4534, 28.0, 0.48688)","(7257, 28.0, 0.29602)","(7236, 28.0, 0.55121)","(7236, 28.0, 0.54935)","(4368, 28.0, 0.63821)","(1358, 28.0, 0.59835)","(3873, 28.0, 0.75718)","(4417, 28.0, 0.65824)","(2055, 28.0, 0.96638)","(2055, 28.0, 0.96614)","(5833, 28.0, 0.62757)","(7174, 28.0, 0.98971)","(151, 28.0, 0.23183)","(2653, 28.0, 0.69967)","(3014, 28.0, 0.85067)","(4417, 28.0, 0.65837)","(7018, 28.0, 0.38432)","(2415, 28.0, 1.0807)","(1681, 28.0, 0.78756)","(1806, 28.0, 0.46144)","(662, 28.0, 1.14784)","(6808, 28.0, 0.59873)","(6832, 28.0, 0.97436)","(3292, 28.0, 0.36163)","(6089, 28.0, 0.3844)","(1681, 28.0, 0.78756)","(1013, 28.0, 0.38965)","(7288, 28.0, 0.75512)","(4021, 28.0, 0.27163)","(2265, 28.0, 0.43052)","(4563, 28.0, 0.3571)","(6287, 28.0, 0.99851)","(4737, 28.0, 0.22158)","(3802, 28.0, 0.33197)","(4642, 28.0, 0.41553)","(201, 28.0, 0.65714)"
"(7172, 27.0, 0.42299)","(6089, 27.0, 0.38398)","(6832, 27.0, 0.97316)","(1965, 27.0, 1.10147)","(1965, 27.0, 1.10072)","(1681, 27.0, 0.7877)","(662, 27.0, 1.15105)","(7046, 27.0, 0.88844)","(6869, 27.0, 0.44539)","(7236, 27.0, 0.55034)","(744, 27.0, 0.33446)","(3873, 27.0, 0.75755)","(4563, 27.0, 0.3571)","(4563, 27.0, 0.35717)","(5833, 27.0, 0.6289)","(4666, 27.0, 0.41292)","(7174, 27.0, 0.98822)","(2653, 27.0, 0.69648)","(6984, 27.0, 0.49829)","(1781, 27.0, 0.47433)","(4417, 27.0, 0.65504)","(1781, 27.0, 0.4749)","(6672, 27.0, 0.31768)","(1083, 27.0, 0.95883)","(1083, 27.0, 0.95856)","(1965, 27.0, 1.09663)","(7046, 27.0, 0.88844)","(7046, 27.0, 0.88844)","(5666, 27.0, 0.25237)","(6808, 27.0, 0.59873)","(6089, 27.0, 0.3844)","(2055, 27.0, 0.96614)","(7046, 27.0, 0.88818)","(662, 27.0, 1.15105)","(7236, 27.0, 0.55121)","(3092, 27.0, 1.25454)","(6084, 27.0, 0.54754)","(5833, 27.0, 0.62757)","(6808, 27.0, 0.59762)","(4666, 27.0, 0.41403)","(4666, 27.0, 0.41503)","(3014, 27.0, 0.85067)","(3014, 27.0, 0.85503)","(744, 27.0, 0.33468)","(4666, 27.0, 0.41318)","(4666, 27.0, 0.41292)","(5666, 27.0, 0.25291)","(7172, 27.0, 0.42268)","(2653, 27.0, 0.69955)","(7302, 27.0, 0.95801)","(7302, 27.0, 0.95364)","(5666, 27.0, 0.25284)","(6717, 27.0, 1.37487)","(2936, 27.0, 0.54125)","(7236, 27.0, 0.55121)","(4368, 27.0, 0.63821)","(4368, 27.0, 0.63787)","(7046, 27.0, 0.8872)","(5370, 27.0, 0.69954)","(2664, 27.0, 0.27071)","(4417, 27.0, 0.65825)","(6089, 27.0, 0.38612)","(7172, 27.0, 0.42299)","(3383, 27.0, 0.42057)","(4803, 27.0, 0.38961)","(4666, 27.0, 0.41318)","(6835, 27.0, 0.32747)","(1083, 27.0, 0.95789)","(5833, 27.0, 0.62972)","(5833, 27.0, 0.62972)","(765, 27.0, 0.77292)","(6832, 27.0, 0.97436)","(6089, 27.0, 0.38398)","(7302, 27.0, 0.95739)","(3873, 27.0, 0.75788)","(6214, 27.0, 0.39145)","(1619, 27.0, 0.22503)","(1681, 27.0, 0.78743)","(3014, 27.0, 0.85543)","(1752, 27.0, 0.84047)","(6650, 27.0, 0.32414)","(4667, 27.0, 0.30738)","(2680, 27.0, 0.31562)"
"(7257, 26.0, 0.29656)","(7172, 26.0, 0.4232)","(5666, 26.0, 0.25291)","(7046, 26.0, 0.88844)","(7046, 26.0, 0.88818)","(6984, 26.0, 0.49766)","(1681, 26.0, 0.78743)","(1681, 26.0, 0.7877)","(6832, 26.0, 0.97246)","(7046, 26.0, 0.88818)","(1083, 26.0, 0.95789)","(5666, 26.0, 0.25241)","(5666, 26.0, 0.25291)","(4666, 26.0, 0.41318)","(3873, 26.0, 0.75755)","(6717, 26.0, 1.37483)","(2653, 26.0, 0.69938)","(6084, 26.0, 0.54754)","(2936, 26.0, 0.5417)","(4417, 26.0, 0.65837)","(662, 26.0, 1.14784)","(4417, 26.0, 0.65825)","(6089, 26.0, 0.38612)","(7286, 26.0, 0.36512)","(7286, 26.0, 0.36556)","(7257, 26.0, 0.29647)","(6808, 26.0, 0.59873)","(1681, 26.0, 0.7877)","(4563, 26.0, 0.3555)","(5666, 26.0, 0.25284)","(6808, 26.0, 0.59873)","(6832, 26.0, 0.97434)","(5666, 26.0, 0.25241)","(4534, 26.0, 0.49176)","(3092, 26.0, 1.25565)","(4368, 26.0, 0.63697)","(4666, 26.0, 0.41503)","(6089, 26.0, 0.38612)","(4563, 26.0, 0.35717)","(6940, 26.0, 0.58971)","(6940, 26.0, 0.58503)","(5666, 26.0, 0.25237)","(5666, 26.0, 0.25241)","(7257, 26.0, 0.29595)","(6808, 26.0, 0.59762)","(5666, 26.0, 0.25284)","(3014, 26.0, 0.85432)","(4666, 26.0, 0.41503)","(5666, 26.0, 0.25284)","(2404, 26.0, 0.93342)","(2404, 26.0, 0.92941)","(6832, 26.0, 0.97436)","(2367, 26.0, 1.09767)","(3668, 26.0, 1.07196)","(1083, 26.0, 0.95841)","(7302, 26.0, 0.95801)","(7302, 26.0, 0.95784)","(1965, 26.0, 1.09663)","(3150, 26.0, 0.55451)","(4480, 26.0, 0.37929)","(3873, 26.0, 0.75755)","(4563, 26.0, 0.3555)","(5833, 26.0, 0.62744)","(3727, 26.0, 1.08152)","(4306, 26.0, 0.21502)","(6808, 26.0, 0.59762)","(527, 26.0, 0.47502)","(2055, 26.0, 0.96225)","(2653, 26.0, 0.69955)","(7257, 26.0, 0.29602)","(3161, 26.0, 0.55616)","(2653, 26.0, 0.69955)","(4534, 26.0, 0.4923)","(752, 26.0, 1.33492)","(7302, 26.0, 0.95364)","(1351, 26.0, 0.23686)","(3945, 26.0, 0.714)","(4666, 26.0, 0.41403)","(1468, 26.0, 0.74815)","(2385, 26.0, 0.298)","(455, 26.0, 0.70034)","(4048, 26.0, 0.50284)","(7022, 26.0, 0.40165)"
"(6084, 25.0, 0.55013)","(7257, 25.0, 0.29595)","(2055, 25.0, 0.96559)","(2055, 25.0, 0.96638)","(2055, 25.0, 0.96614)","(3873, 25.0, 0.75718)","(6984, 25.0, 0.49864)","(5833, 25.0, 0.62972)","(3014, 25.0, 0.85067)","(1681, 25.0, 0.78756)","(2824, 25.0, 0.37723)","(1681, 25.0, 0.78756)","(7257, 25.0, 0.29656)","(6832, 25.0, 0.97434)","(1681, 25.0, 0.78756)","(6832, 25.0, 0.97436)","(6084, 25.0, 0.55013)","(6672, 25.0, 0.31768)","(4879, 25.0, 0.49228)","(662, 25.0, 1.15105)","(1083, 25.0, 0.95789)","(662, 25.0, 1.15168)","(4666, 25.0, 0.41503)","(3727, 25.0, 1.0813)","(3727, 25.0, 1.08152)","(3014, 25.0, 0.85067)","(4666, 25.0, 0.41292)","(2055, 25.0, 0.96638)","(6808, 25.0, 0.59402)","(4563, 25.0, 0.35792)","(5833, 25.0, 0.62972)","(1681, 25.0, 0.78756)","(1681, 25.0, 0.78756)","(5291, 25.0, 1.10759)","(4368, 25.0, 0.63821)","(6808, 25.0, 0.59679)","(7236, 25.0, 0.54935)","(3014, 25.0, 0.85067)","(7046, 25.0, 0.88818)","(3184, 25.0, 1.17149)","(3184, 25.0, 1.16801)","(1681, 25.0, 0.78505)","(1681, 25.0, 0.78756)","(6832, 25.0, 0.97434)","(7172, 25.0, 0.4232)","(3014, 25.0, 0.85543)","(6984, 25.0, 0.49864)","(7236, 25.0, 0.54935)","(4666, 25.0, 0.41292)","(2055, 25.0, 0.96638)","(2055, 25.0, 0.96225)","(1965, 25.0, 1.10147)","(3092, 25.0, 1.25534)","(2367, 25.0, 1.09821)","(4563, 25.0, 0.35792)","(5833, 25.0, 0.62972)","(5833, 25.0, 0.6289)","(2055, 25.0, 0.96225)","(6632, 25.0, 0.42899)","(6992, 25.0, 0.28111)","(6832, 25.0, 0.97434)","(1965, 25.0, 1.09663)","(6717, 25.0, 1.37406)","(744, 25.0, 0.33468)","(6195, 25.0, 0.52669)","(7257, 25.0, 0.29595)","(157, 25.0, 0.31584)","(5833, 25.0, 0.62757)","(7302, 25.0, 0.95801)","(3873, 25.0, 0.75718)","(7172, 25.0, 0.42268)","(3014, 25.0, 0.85543)","(6808, 25.0, 0.59762)","(6568, 25.0, 0.31631)","(7176, 25.0, 0.63781)","(6432, 25.0, 0.31936)","(5343, 25.0, 0.30526)","(662, 25.0, 1.15105)","(1681, 25.0, 0.7877)","(2444, 25.0, 0.40163)","(526, 25.0, 0.40529)","(5541, 25.0, 0.22778)","(776, 25.0, 0.31128)"
