0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
"(5858, 36.0, 0.51872)","(4475, 36.0, 0.3798)","(5858, 36.0, 0.51417)","(7281, 36.0, 0.44737)","(7281, 36.0, 0.45129)","(3147, 36.0, 1.05298)","(3668, 36.0, 1.07127)","(6244, 36.0, 1.18204)","(3030, 36.0, 0.95951)","(1331, 36.0, 0.37612)","(831, 36.0, 0.34727)","(1379, 36.0, 1.03888)","(1746, 36.0, 1.18221)","(6871, 36.0, 0.57242)","(6176, 36.0, 1.03453)","(6935, 36.0, 0.34219)","(6935, 36.0, 0.3377)","(5474, 36.0, 0.54001)","(5474, 36.0, 0.54098)","(484, 36.0, 0.15838)","(831, 36.0, 0.34726)","(418, 36.0, 0.40899)","(7281, 36.0, 0.45075)","(7262, 36.0, 0.85009)","(4334, 36.0, 0.98537)","(3184, 36.0, 1.17223)","(5858, 36.0, 0.51417)","(6964, 36.0, 0.5672)","(5858, 36.0, 0.51872)","(273, 36.0, 0.4452)","(7281, 36.0, 0.45141)","(273, 36.0, 0.44282)","(6988, 36.0, 0.85671)","(6244, 36.0, 1.17892)","(7211, 36.0, 0.46326)","(3319, 36.0, 0.84596)","(3882, 36.0, 0.25343)","(5858, 36.0, 0.51841)","(2294, 36.0, 1.47558)","(6244, 36.0, 1.18204)","(6244, 36.0, 1.1804)","(6244, 36.0, 1.18118)","(7281, 36.0, 0.45141)","(7184, 36.0, 0.28262)","(6871, 36.0, 0.57161)","(4488, 36.0, 0.27992)","(4488, 36.0, 0.28303)","(831, 36.0, 0.34728)","(4584, 36.0, 0.59298)","(6244, 36.0, 1.1804)","(3583, 36.0, 0.36783)","(5858, 36.0, 0.51688)","(5307, 36.0, 0.50169)","(6964, 36.0, 0.56543)","(6244, 36.0, 1.18204)","(6438, 36.0, 1.04023)","(6438, 36.0, 1.0393)","(6438, 36.0, 1.0365)","(4100, 36.0, 0.45641)","(3882, 36.0, 0.25343)","(1438, 36.0, 0.9972)","(1438, 36.0, 0.99698)","(3669, 36.0, 0.48112)","(3669, 36.0, 0.47708)","(6246, 36.0, 0.41124)","(5350, 36.0, 0.70685)","(5400, 36.0, 0.3316)","(1572, 36.0, 0.37704)","(6463, 36.0, 0.96378)","(7281, 36.0, 0.45141)","(6971, 36.0, 0.38252)","(117, 36.0, 0.40821)"
"(6941, 35.0, 0.78842)","(3319, 35.0, 0.8418)","(4883, 35.0, 0.60071)","(831, 35.0, 0.3457)","(831, 35.0, 0.34727)","(6246, 35.0, 0.41124)","(4475, 35.0, 0.37994)","(7040, 35.0, 0.45546)","(831, 35.0, 0.34726)","(7281, 35.0, 0.45129)","(4475, 35.0, 0.37889)","(7281, 35.0, 0.45129)","(7182, 35.0, 0.18015)","(7297, 35.0, 0.36788)","(1379, 35.0, 1.03958)","(7262, 35.0, 0.85121)","(7262, 35.0, 0.85047)","(6479, 35.0, 0.62643)","(6479, 35.0, 0.6209)","(7182, 35.0, 0.18113)","(463, 35.0, 0.53429)","(2505, 35.0, 0.32834)","(1488, 35.0, 1.06648)","(7184, 35.0, 0.28125)","(3184, 35.0, 1.1718)","(3916, 35.0, 0.25374)","(831, 35.0, 0.3457)","(273, 35.0, 0.44282)","(4475, 35.0, 0.37909)","(2659, 35.0, 1.28361)","(5858, 35.0, 0.51872)","(6964, 35.0, 0.5672)","(831, 35.0, 0.34728)","(5858, 35.0, 0.51417)","(2954, 35.0, 0.93952)","(7040, 35.0, 0.45546)","(6246, 35.0, 0.41326)","(3882, 35.0, 0.25379)","(2936, 35.0, 0.54232)","(6871, 35.0, 0.57242)","(6871, 35.0, 0.57161)","(6871, 35.0, 0.57183)","(273, 35.0, 0.4409)","(6244, 35.0, 1.17892)","(3882, 35.0, 0.25517)","(1488, 35.0, 1.06648)","(1488, 35.0, 1.06331)","(5858, 35.0, 0.51872)","(3555, 35.0, 1.00283)","(3882, 35.0, 0.25517)","(6753, 35.0, 0.22429)","(4475, 35.0, 0.37994)","(1631, 35.0, 0.30815)","(1331, 35.0, 0.37543)","(7281, 35.0, 0.45141)","(1438, 35.0, 0.9972)","(1438, 35.0, 0.99698)","(1438, 35.0, 0.9965)","(6782, 35.0, 0.85494)","(273, 35.0, 0.4409)","(3669, 35.0, 0.47608)","(3669, 35.0, 0.47815)","(6463, 35.0, 0.96011)","(2565, 35.0, 1.08964)","(484, 35.0, 0.1583)","(6244, 35.0, 1.17892)","(5350, 35.0, 0.71068)","(5736, 35.0, 0.37098)","(2940, 35.0, 0.34316)","(831, 35.0, 0.34728)","(1488, 35.0, 1.06702)","(2832, 35.0, 0.93747)"
"(6871, 34.0, 0.57242)","(6753, 34.0, 0.22282)","(765, 34.0, 0.77337)","(5858, 34.0, 0.51417)","(5858, 34.0, 0.51841)","(7208, 34.0, 0.24517)","(3397, 34.0, 0.97698)","(4475, 34.0, 0.37909)","(6244, 34.0, 1.1804)","(3030, 34.0, 0.9591)","(1488, 34.0, 1.06702)","(6753, 34.0, 0.22429)","(5858, 34.0, 0.51872)","(998, 34.0, 0.39316)","(6941, 34.0, 0.78932)","(6871, 34.0, 0.56886)","(7297, 34.0, 0.36721)","(6743, 34.0, 0.18913)","(6743, 34.0, 0.18721)","(5858, 34.0, 0.51841)","(2294, 34.0, 1.47778)","(2252, 34.0, 0.54416)","(3882, 34.0, 0.25517)","(6433, 34.0, 0.72764)","(3916, 34.0, 0.25367)","(16, 34.0, 0.57871)","(6964, 34.0, 0.56543)","(5858, 34.0, 0.51688)","(273, 34.0, 0.4409)","(7281, 34.0, 0.44737)","(3030, 34.0, 0.95932)","(7182, 34.0, 0.18207)","(6964, 34.0, 0.56733)","(4475, 34.0, 0.3798)","(2472, 34.0, 0.6419)","(6246, 34.0, 0.41326)","(2659, 34.0, 1.28784)","(484, 34.0, 0.15838)","(7281, 34.0, 0.44737)","(3319, 34.0, 0.84596)","(3319, 34.0, 0.84506)","(3319, 34.0, 0.84554)","(6244, 34.0, 1.18204)","(7208, 34.0, 0.2459)","(831, 34.0, 0.34726)","(6783, 34.0, 0.72497)","(6783, 34.0, 0.72478)","(7281, 34.0, 0.45141)","(3292, 34.0, 0.36214)","(6964, 34.0, 0.5672)","(6479, 34.0, 0.62571)","(7281, 34.0, 0.45075)","(4096, 34.0, 1.39917)","(4475, 34.0, 0.3798)","(273, 34.0, 0.4409)","(3335, 34.0, 1.51534)","(3335, 34.0, 1.5136)","(3335, 34.0, 1.51131)","(2701, 34.0, 0.36994)","(7281, 34.0, 0.45141)","(6463, 34.0, 0.96378)","(6463, 34.0, 0.9628)","(2565, 34.0, 1.08721)","(4663, 34.0, 0.3371)","(4488, 34.0, 0.27992)","(3813, 34.0, 0.50586)","(6244, 34.0, 1.18118)","(2483, 34.0, 0.39238)","(322, 34.0, 0.31716)","(3882, 34.0, 0.25343)","(6932, 34.0, 0.67141)","(252, 34.0, 0.38873)"
"(6935, 33.0, 0.33687)","(273, 33.0, 0.4452)","(4475, 33.0, 0.3798)","(6964, 33.0, 0.56543)","(6964, 33.0, 0.56668)","(273, 33.0, 0.44282)","(3147, 33.0, 1.05298)","(7297, 33.0, 0.36788)","(7040, 33.0, 0.45723)","(831, 33.0, 0.34727)","(7281, 33.0, 0.45129)","(6964, 33.0, 0.56668)","(4475, 33.0, 0.37909)","(3147, 33.0, 1.05403)","(6935, 33.0, 0.33907)","(7297, 33.0, 0.36633)","(998, 33.0, 0.39248)","(6935, 33.0, 0.33687)","(6935, 33.0, 0.34219)","(3882, 33.0, 0.25379)","(7184, 33.0, 0.28125)","(718, 33.0, 0.48807)","(5858, 33.0, 0.51688)","(7040, 33.0, 0.45723)","(16, 33.0, 0.58003)","(449, 33.0, 0.39934)","(6244, 33.0, 1.17892)","(4475, 33.0, 0.37994)","(831, 33.0, 0.34728)","(7182, 33.0, 0.18465)","(6753, 33.0, 0.22466)","(484, 33.0, 0.1583)","(2659, 33.0, 1.28784)","(3882, 33.0, 0.25697)","(7212, 33.0, 0.40348)","(4488, 33.0, 0.27815)","(7297, 33.0, 0.36788)","(7297, 33.0, 0.36721)","(7184, 33.0, 0.28262)","(2659, 33.0, 1.28784)","(2659, 33.0, 1.28632)","(2659, 33.0, 1.28716)","(6964, 33.0, 0.56733)","(7182, 33.0, 0.18465)","(1746, 33.0, 1.18123)","(7297, 33.0, 0.36603)","(7297, 33.0, 0.36633)","(1488, 33.0, 1.06762)","(7249, 33.0, 0.40421)","(831, 33.0, 0.34726)","(5858, 33.0, 0.51841)","(831, 33.0, 0.34726)","(7299, 33.0, 0.9476)","(6244, 33.0, 1.17892)","(7182, 33.0, 0.18015)","(7297, 33.0, 0.36788)","(7297, 33.0, 0.36603)","(7297, 33.0, 0.36633)","(4910, 33.0, 0.6176)","(1488, 33.0, 1.06762)","(2565, 33.0, 1.08993)","(2565, 33.0, 1.08965)","(4663, 33.0, 0.33568)","(7276, 33.0, 1.0964)","(3397, 33.0, 0.97698)","(6726, 33.0, 1.05059)","(3813, 33.0, 0.50092)","(5161, 33.0, 0.56417)","(6969, 33.0, 0.99845)","(4475, 33.0, 0.37909)","(896, 33.0, 0.83679)","(2976, 33.0, 0.40414)"
"(7297, 32.0, 0.36788)","(484, 32.0, 0.15549)","(6782, 32.0, 0.85261)","(4475, 32.0, 0.3798)","(4475, 32.0, 0.37889)","(7182, 32.0, 0.18207)","(1379, 32.0, 1.03958)","(6246, 32.0, 0.41326)","(4475, 32.0, 0.37994)","(6244, 32.0, 1.18118)","(5858, 32.0, 0.51841)","(7208, 32.0, 0.24547)","(7281, 32.0, 0.45141)","(6802, 32.0, 1.0105)","(7262, 32.0, 0.85009)","(998, 32.0, 0.3889)","(3147, 32.0, 1.05342)","(6428, 32.0, 0.54581)","(6428, 32.0, 0.54276)","(4475, 32.0, 0.37889)","(6479, 32.0, 0.62406)","(7239, 32.0, 0.34022)","(273, 32.0, 0.44282)","(2294, 32.0, 1.47778)","(449, 32.0, 0.39788)","(2490, 32.0, 0.35791)","(3882, 32.0, 0.25697)","(6244, 32.0, 1.1804)","(1488, 32.0, 1.06762)","(3583, 32.0, 0.3727)","(7182, 32.0, 0.18015)","(1746, 32.0, 1.18123)","(7040, 32.0, 0.45546)","(6941, 32.0, 0.78848)","(6782, 32.0, 0.85437)","(2659, 32.0, 1.28784)","(3319, 32.0, 0.84596)","(3583, 32.0, 0.36783)","(6871, 32.0, 0.56886)","(1488, 32.0, 1.06762)","(1488, 32.0, 1.06648)","(1488, 32.0, 1.06702)","(1488, 32.0, 1.06762)","(273, 32.0, 0.4452)","(7182, 32.0, 0.18207)","(4279, 32.0, 0.23301)","(4279, 32.0, 0.2336)","(6964, 32.0, 0.56733)","(2813, 32.0, 1.11979)","(1488, 32.0, 1.06648)","(1746, 32.0, 1.18184)","(3882, 32.0, 0.25517)","(7276, 32.0, 1.09365)","(3882, 32.0, 0.25697)","(6479, 32.0, 0.62643)","(6753, 32.0, 0.22466)","(6753, 32.0, 0.22471)","(6753, 32.0, 0.22282)","(5581, 32.0, 0.45685)","(6964, 32.0, 0.56733)","(4663, 32.0, 0.33689)","(4663, 32.0, 0.33674)","(7276, 32.0, 1.09365)","(1291, 32.0, 1.42203)","(6932, 32.0, 0.66999)","(3555, 32.0, 1.00283)","(6726, 32.0, 1.05357)","(2864, 32.0, 0.39886)","(2754, 32.0, 0.37594)","(6244, 32.0, 1.18204)","(3319, 32.0, 0.84554)","(470, 32.0, 0.44452)"
"(2936, 31.0, 0.54145)","(7281, 31.0, 0.44737)","(2565, 31.0, 1.08721)","(273, 31.0, 0.4452)","(273, 31.0, 0.44132)","(1331, 31.0, 0.37553)","(484, 31.0, 0.1583)","(3583, 31.0, 0.36695)","(7297, 31.0, 0.36603)","(7040, 31.0, 0.45618)","(6964, 31.0, 0.56668)","(6244, 31.0, 1.18118)","(831, 31.0, 0.34728)","(5937, 31.0, 0.27195)","(6871, 31.0, 0.57161)","(3147, 31.0, 1.04967)","(6802, 31.0, 1.01014)","(6497, 31.0, 0.2468)","(6497, 31.0, 0.2511)","(6246, 31.0, 0.41243)","(7081, 31.0, 0.34457)","(5577, 31.0, 0.92808)","(6964, 31.0, 0.5672)","(3882, 31.0, 0.25517)","(2490, 31.0, 0.35828)","(451, 31.0, 1.0721)","(4475, 31.0, 0.3798)","(3882, 31.0, 0.25517)","(3882, 31.0, 0.25343)","(3882, 31.0, 0.25697)","(484, 31.0, 0.15916)","(7040, 31.0, 0.45723)","(6802, 31.0, 1.0105)","(831, 31.0, 0.3457)","(5915, 31.0, 0.74493)","(1331, 31.0, 0.37668)","(1488, 31.0, 1.06762)","(7182, 31.0, 0.18113)","(273, 31.0, 0.4452)","(6246, 31.0, 0.41326)","(6246, 31.0, 0.41124)","(6246, 31.0, 0.41243)","(5858, 31.0, 0.51872)","(7281, 31.0, 0.44737)","(7281, 31.0, 0.45075)","(6871, 31.0, 0.57161)","(6871, 31.0, 0.56886)","(273, 31.0, 0.4409)","(6439, 31.0, 0.28065)","(273, 31.0, 0.44282)","(853, 31.0, 0.37163)","(7297, 31.0, 0.36603)","(2795, 31.0, 0.21651)","(273, 31.0, 0.4452)","(5858, 31.0, 0.51872)","(4475, 31.0, 0.37909)","(4475, 31.0, 0.37994)","(4475, 31.0, 0.3798)","(2252, 31.0, 0.54504)","(1331, 31.0, 0.37668)","(7276, 31.0, 1.09709)","(7276, 31.0, 1.09495)","(1291, 31.0, 1.41909)","(7211, 31.0, 0.46326)","(7297, 31.0, 0.36603)","(1059, 31.0, 0.79705)","(3555, 31.0, 1.00592)","(5520, 31.0, 0.43248)","(6573, 31.0, 0.23682)","(6964, 31.0, 0.56733)","(1272, 31.0, 0.91596)","(49, 31.0, 1.02718)"
"(3030, 30.0, 0.95932)","(1488, 30.0, 1.06331)","(6945, 30.0, 0.34565)","(3319, 30.0, 0.8418)","(3319, 30.0, 0.84554)","(7297, 30.0, 0.36603)","(3583, 30.0, 0.36929)","(2294, 30.0, 1.4793)","(6246, 30.0, 0.41124)","(4475, 30.0, 0.37889)","(3583, 30.0, 0.36783)","(273, 30.0, 0.44132)","(4488, 30.0, 0.27815)","(307, 30.0, 0.26659)","(7297, 30.0, 0.36603)","(6802, 30.0, 1.00694)","(5937, 30.0, 0.27216)","(7040, 30.0, 0.45546)","(7040, 30.0, 0.4607)","(4488, 30.0, 0.27902)","(7040, 30.0, 0.45723)","(1372, 30.0, 0.45128)","(6479, 30.0, 0.62406)","(853, 30.0, 0.37275)","(451, 30.0, 1.07196)","(4858, 30.0, 0.44106)","(273, 30.0, 0.4452)","(7281, 30.0, 0.45075)","(7182, 30.0, 0.18015)","(3319, 30.0, 0.8418)","(4475, 30.0, 0.37909)","(4475, 30.0, 0.37994)","(3292, 30.0, 0.36585)","(3583, 30.0, 0.3727)","(7160, 30.0, 0.87848)","(5858, 30.0, 0.51872)","(3397, 30.0, 0.9788)","(1746, 30.0, 1.18184)","(1488, 30.0, 1.06331)","(3583, 30.0, 0.36695)","(3583, 30.0, 0.36929)","(3583, 30.0, 0.36783)","(7182, 30.0, 0.18015)","(6871, 30.0, 0.56886)","(273, 30.0, 0.44282)","(463, 30.0, 0.53429)","(463, 30.0, 0.53091)","(3882, 30.0, 0.25343)","(6149, 30.0, 0.8906)","(5858, 30.0, 0.51688)","(6964, 30.0, 0.56668)","(6479, 30.0, 0.62406)","(3859, 30.0, 0.2563)","(7297, 30.0, 0.36633)","(2659, 30.0, 1.28784)","(2065, 30.0, 0.79841)","(2065, 30.0, 0.79714)","(2065, 30.0, 0.79437)","(5515, 30.0, 0.29247)","(4475, 30.0, 0.37909)","(1291, 30.0, 1.42254)","(1291, 30.0, 1.42132)","(7211, 30.0, 0.46661)","(3292, 30.0, 0.36524)","(3668, 30.0, 1.07127)","(634, 30.0, 0.44729)","(1059, 30.0, 0.7994)","(5505, 30.0, 0.23656)","(1300, 30.0, 0.73272)","(273, 30.0, 0.4409)","(7297, 30.0, 0.36721)","(6341, 30.0, 0.4666)"
"(831, 29.0, 0.34728)","(6964, 29.0, 0.56543)","(1746, 29.0, 1.17947)","(3882, 29.0, 0.25697)","(3882, 29.0, 0.25379)","(4475, 29.0, 0.37994)","(1331, 29.0, 0.37553)","(6941, 29.0, 0.78842)","(3583, 29.0, 0.36929)","(7297, 29.0, 0.36721)","(6479, 29.0, 0.62571)","(6246, 29.0, 0.41243)","(3882, 29.0, 0.25343)","(6932, 29.0, 0.6717)","(998, 29.0, 0.39121)","(5937, 29.0, 0.27592)","(307, 29.0, 0.26577)","(6827, 29.0, 1.06886)","(6827, 29.0, 1.06531)","(3583, 29.0, 0.36783)","(3578, 29.0, 0.77556)","(6230, 29.0, 0.46377)","(6246, 29.0, 0.41124)","(6753, 29.0, 0.22471)","(4858, 29.0, 0.44231)","(3103, 29.0, 0.27422)","(3583, 29.0, 0.3727)","(831, 29.0, 0.34726)","(3319, 29.0, 0.84596)","(1488, 29.0, 1.06331)","(273, 29.0, 0.4409)","(3583, 29.0, 0.36929)","(1379, 29.0, 1.03877)","(6479, 29.0, 0.6209)","(6941, 29.0, 0.78837)","(831, 29.0, 0.34728)","(7281, 29.0, 0.45141)","(3319, 29.0, 0.84554)","(1331, 29.0, 0.37543)","(6964, 29.0, 0.56733)","(6964, 29.0, 0.5672)","(6964, 29.0, 0.56668)","(4475, 29.0, 0.37909)","(6246, 29.0, 0.40841)","(3319, 29.0, 0.84506)","(2294, 29.0, 1.47778)","(2294, 29.0, 1.47558)","(4475, 29.0, 0.37909)","(5217, 29.0, 0.42388)","(4475, 29.0, 0.37994)","(7184, 29.0, 0.281)","(3583, 29.0, 0.36929)","(1405, 29.0, 0.34625)","(5858, 29.0, 0.51417)","(4475, 29.0, 0.37909)","(6782, 29.0, 0.85494)","(6782, 29.0, 0.85316)","(6782, 29.0, 0.85261)","(1400, 29.0, 0.24891)","(5858, 29.0, 0.51872)","(7211, 29.0, 0.46332)","(7211, 29.0, 0.46383)","(3292, 29.0, 0.36214)","(1272, 29.0, 0.91596)","(6753, 29.0, 0.22471)","(6988, 29.0, 0.85157)","(6122, 29.0, 0.63509)","(1044, 29.0, 0.25166)","(1105, 29.0, 1.11483)","(7182, 29.0, 0.18015)","(6803, 29.0, 0.28673)","(1820, 29.0, 0.30814)"
"(273, 28.0, 0.4409)","(6246, 28.0, 0.40841)","(3669, 28.0, 0.48112)","(6246, 28.0, 0.40841)","(6246, 28.0, 0.41243)","(2936, 28.0, 0.54209)","(2065, 28.0, 0.79714)","(5858, 28.0, 0.51872)","(2294, 28.0, 1.47778)","(6246, 28.0, 0.41243)","(6244, 28.0, 1.18118)","(1488, 28.0, 1.06702)","(6244, 28.0, 1.18204)","(765, 28.0, 0.77345)","(3147, 28.0, 1.05298)","(307, 28.0, 0.26274)","(6932, 28.0, 0.67141)","(7297, 28.0, 0.36788)","(7297, 28.0, 0.36633)","(3668, 28.0, 1.0716)","(4488, 28.0, 0.27992)","(6020, 28.0, 0.30173)","(831, 28.0, 0.34726)","(6935, 28.0, 0.33907)","(3103, 28.0, 0.27522)","(1543, 28.0, 0.25921)","(7182, 28.0, 0.18465)","(3319, 28.0, 0.84506)","(7281, 28.0, 0.45141)","(831, 28.0, 0.3457)","(7297, 28.0, 0.36788)","(3882, 28.0, 0.25517)","(6945, 28.0, 0.34148)","(6964, 28.0, 0.56543)","(3319, 28.0, 0.84554)","(4883, 28.0, 0.59885)","(273, 28.0, 0.4409)","(7040, 28.0, 0.45618)","(3668, 28.0, 1.06808)","(7281, 28.0, 0.45141)","(7281, 28.0, 0.45075)","(7281, 28.0, 0.45129)","(831, 28.0, 0.34728)","(7040, 28.0, 0.4607)","(3583, 28.0, 0.36929)","(5858, 28.0, 0.51688)","(5858, 28.0, 0.51417)","(7182, 28.0, 0.18015)","(6438, 28.0, 1.0365)","(1331, 28.0, 0.37553)","(7297, 28.0, 0.36721)","(7182, 28.0, 0.18207)","(3371, 28.0, 0.65002)","(6479, 28.0, 0.6209)","(3030, 28.0, 0.95932)","(4584, 28.0, 0.59822)","(4584, 28.0, 0.59653)","(4584, 28.0, 0.59298)","(5111, 28.0, 0.40441)","(7182, 28.0, 0.18015)","(3292, 28.0, 0.36585)","(3292, 28.0, 0.36404)","(1272, 28.0, 0.91474)","(6149, 28.0, 0.8927)","(3147, 28.0, 1.05298)","(7262, 28.0, 0.85121)","(634, 28.0, 0.45146)","(5456, 28.0, 0.38406)","(2412, 28.0, 0.40257)","(3583, 28.0, 0.36695)","(1888, 28.0, 0.36842)","(1536, 28.0, 0.36692)"
"(6479, 27.0, 0.62643)","(3882, 27.0, 0.25697)","(7262, 27.0, 0.85121)","(1488, 27.0, 1.06331)","(1488, 27.0, 1.06702)","(2659, 27.0, 1.28632)","(1488, 27.0, 1.06648)","(6964, 27.0, 0.56733)","(6941, 27.0, 0.78932)","(3583, 27.0, 0.36783)","(7182, 27.0, 0.18113)","(7040, 27.0, 0.45618)","(7297, 27.0, 0.36788)","(2472, 27.0, 0.64252)","(6802, 27.0, 1.00983)","(6932, 27.0, 0.6674)","(765, 27.0, 0.77312)","(463, 27.0, 0.53588)","(463, 27.0, 0.53091)","(831, 27.0, 0.34727)","(7297, 27.0, 0.36603)","(5035, 27.0, 0.33709)","(3583, 27.0, 0.36929)","(6934, 27.0, 1.0885)","(1543, 27.0, 0.26005)","(4119, 27.0, 0.43681)","(3319, 27.0, 0.8418)","(1488, 27.0, 1.06648)","(6964, 27.0, 0.56733)","(6246, 27.0, 0.40841)","(6244, 27.0, 1.18204)","(6753, 27.0, 0.22471)","(2223, 27.0, 1.10352)","(273, 27.0, 0.4452)","(3578, 27.0, 0.77529)","(7182, 27.0, 0.18015)","(831, 27.0, 0.34728)","(3030, 27.0, 0.9591)","(7208, 27.0, 0.2459)","(6941, 27.0, 0.78842)","(6941, 27.0, 0.78932)","(6941, 27.0, 0.78837)","(3319, 27.0, 0.84596)","(2936, 27.0, 0.54232)","(1488, 27.0, 1.06648)","(2936, 27.0, 0.54209)","(2936, 27.0, 0.54232)","(6246, 27.0, 0.41326)","(6327, 27.0, 0.92462)","(3319, 27.0, 0.84506)","(1331, 27.0, 0.37612)","(3319, 27.0, 0.84506)","(5440, 27.0, 0.4869)","(7281, 27.0, 0.44737)","(1488, 27.0, 1.06762)","(998, 27.0, 0.39316)","(998, 27.0, 0.39121)","(998, 27.0, 0.3889)","(2292, 27.0, 0.3333)","(6246, 27.0, 0.41326)","(1272, 27.0, 0.9161)","(1272, 27.0, 0.91634)","(6149, 27.0, 0.8906)","(3147, 27.0, 1.05342)","(7182, 27.0, 0.18207)","(4279, 27.0, 0.2336)","(6988, 27.0, 0.85572)","(5342, 27.0, 0.34692)","(2867, 27.0, 0.31352)","(1488, 27.0, 1.06762)","(6039, 27.0, 0.49499)","(5008, 27.0, 0.4353)"
"(7262, 26.0, 0.85031)","(3583, 26.0, 0.3727)","(2271, 26.0, 0.56494)","(7182, 26.0, 0.18465)","(7182, 26.0, 0.18113)","(2271, 26.0, 0.56807)","(7184, 26.0, 0.28125)","(7262, 26.0, 0.85031)","(5858, 26.0, 0.51688)","(2294, 26.0, 1.47863)","(7297, 26.0, 0.36721)","(7182, 26.0, 0.18113)","(3583, 26.0, 0.36695)","(4883, 26.0, 0.59885)","(5937, 26.0, 0.27306)","(765, 26.0, 0.77337)","(2472, 26.0, 0.6419)","(6945, 26.0, 0.34148)","(6945, 26.0, 0.34565)","(6964, 26.0, 0.56668)","(3668, 26.0, 1.07127)","(185, 26.0, 0.29273)","(4475, 26.0, 0.37994)","(3319, 26.0, 0.84506)","(4119, 26.0, 0.43568)","(2235, 26.0, 0.30984)","(2936, 26.0, 0.54232)","(3583, 26.0, 0.36929)","(6246, 26.0, 0.41326)","(4475, 26.0, 0.3798)","(6964, 26.0, 0.56733)","(1488, 26.0, 1.06648)","(6753, 26.0, 0.22466)","(7281, 26.0, 0.44737)","(5775, 26.0, 0.50328)","(3882, 26.0, 0.25343)","(3030, 26.0, 0.95932)","(7262, 26.0, 0.85047)","(6941, 26.0, 0.78848)","(4475, 26.0, 0.37909)","(4475, 26.0, 0.37994)","(4475, 26.0, 0.37889)","(3583, 26.0, 0.36695)","(413, 26.0, 0.99349)","(7297, 26.0, 0.36603)","(4883, 26.0, 0.60036)","(4883, 26.0, 0.60071)","(3319, 26.0, 0.84596)","(2271, 26.0, 0.56494)","(7182, 26.0, 0.18207)","(6244, 26.0, 1.18118)","(2936, 26.0, 0.54209)","(3213, 26.0, 1.46527)","(831, 26.0, 0.3457)","(6246, 26.0, 0.41326)","(6479, 26.0, 0.62643)","(6479, 26.0, 0.62406)","(6479, 26.0, 0.6209)","(7203, 26.0, 0.47637)","(3583, 26.0, 0.36695)","(6149, 26.0, 0.89338)","(6149, 26.0, 0.89248)","(3147, 26.0, 1.04967)","(6802, 26.0, 1.01014)","(831, 26.0, 0.34726)","(7106, 26.0, 0.2616)","(7262, 26.0, 0.85047)","(4354, 26.0, 0.3772)","(5382, 26.0, 0.28258)","(3319, 26.0, 0.84596)","(1965, 26.0, 1.10076)","(2698, 26.0, 0.4495)"
"(7281, 25.0, 0.45141)","(7297, 25.0, 0.36633)","(664, 25.0, 0.60387)","(1331, 25.0, 0.37543)","(1331, 25.0, 0.37612)","(1488, 25.0, 1.06648)","(3030, 25.0, 0.95951)","(2936, 25.0, 0.54145)","(6964, 25.0, 0.5672)","(6941, 25.0, 0.78837)","(3030, 25.0, 0.9591)","(1746, 25.0, 1.18184)","(1331, 25.0, 0.37668)","(3583, 25.0, 0.36695)","(307, 25.0, 0.26474)","(2472, 25.0, 0.63854)","(4883, 25.0, 0.59907)","(484, 25.0, 0.15916)","(484, 25.0, 0.15549)","(1331, 25.0, 0.37612)","(7282, 25.0, 1.05789)","(2706, 25.0, 0.31439)","(7182, 25.0, 0.18207)","(6871, 25.0, 0.57161)","(2235, 25.0, 0.30938)","(1140, 25.0, 0.29773)","(7297, 25.0, 0.36633)","(7297, 25.0, 0.36603)","(1331, 25.0, 0.37668)","(6964, 25.0, 0.56543)","(3319, 25.0, 0.84596)","(6246, 25.0, 0.41124)","(3626, 25.0, 1.03905)","(6246, 25.0, 0.40841)","(6433, 25.0, 0.72741)","(4475, 25.0, 0.37909)","(5858, 25.0, 0.51872)","(1488, 25.0, 1.06702)","(2659, 25.0, 1.28361)","(2936, 25.0, 0.54145)","(2936, 25.0, 0.54209)","(2936, 25.0, 0.54152)","(1331, 25.0, 0.37668)","(7262, 25.0, 0.85121)","(1331, 25.0, 0.37553)","(6509, 25.0, 0.39432)","(6509, 25.0, 0.39189)","(3583, 25.0, 0.36695)","(998, 25.0, 0.3889)","(3583, 25.0, 0.36929)","(7262, 25.0, 0.85047)","(3030, 25.0, 0.95951)","(5543, 25.0, 0.37952)","(7182, 25.0, 0.18465)","(7297, 25.0, 0.36788)","(5350, 25.0, 0.71141)","(5350, 25.0, 0.71009)","(5350, 25.0, 0.70685)","(4780, 25.0, 0.41152)","(3319, 25.0, 0.84596)","(3147, 25.0, 1.05403)","(3147, 25.0, 1.05298)","(6802, 25.0, 1.00694)","(4883, 25.0, 0.59907)","(6941, 25.0, 0.78932)","(2749, 25.0, 0.64572)","(4279, 25.0, 0.23357)","(2323, 25.0, 0.33313)","(7024, 25.0, 0.19913)","(7297, 25.0, 0.36788)","(4488, 25.0, 0.27902)","(3131, 25.0, 0.65304)"
