0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
"(1438, 36.0, 0.9969)","(3576, 36.0, 0.59495)","(7286, 36.0, 0.36543)","(5865, 36.0, 0.58005)","(7067, 36.0, 0.90532)","(6956, 36.0, 0.29054)","(3156, 36.0, 0.97086)","(4232, 36.0, 0.29085)","(4232, 36.0, 0.28691)","(1264, 36.0, 1.4366)","(3156, 36.0, 0.97171)","(1964, 36.0, 0.30538)","(3578, 36.0, 0.77496)","(1815, 36.0, 0.55623)","(3732, 36.0, 0.95556)","(6631, 36.0, 0.26704)","(1815, 36.0, 0.55524)","(7294, 36.0, 0.27433)","(7294, 36.0, 0.27537)","(2077, 36.0, 1.04883)","(5833, 36.0, 0.62774)","(1787, 36.0, 1.20961)","(4235, 36.0, 0.1945)","(3397, 36.0, 0.9774)","(2077, 36.0, 1.04927)","(4900, 36.0, 0.91348)","(3397, 36.0, 0.97328)","(1365, 36.0, 0.26918)","(1362, 36.0, 0.13615)","(5833, 36.0, 0.63013)","(2237, 36.0, 1.0151)","(4900, 36.0, 0.91454)","(1264, 36.0, 1.43754)","(1264, 36.0, 1.43363)","(4900, 36.0, 0.91371)","(7045, 36.0, 0.35502)","(3215, 36.0, 0.76637)","(1358, 36.0, 0.59883)","(1888, 36.0, 0.3691)","(5865, 36.0, 0.58073)","(7294, 36.0, 0.27354)","(2237, 36.0, 1.01974)","(2237, 36.0, 1.0151)","(6965, 36.0, 0.49846)","(4232, 36.0, 0.28979)","(3920, 36.0, 0.33558)","(3974, 36.0, 0.73527)","(3377, 36.0, 0.8083)","(6945, 36.0, 0.34246)","(2077, 36.0, 1.04927)","(4821, 36.0, 0.77008)","(835, 36.0, 0.86565)","(4900, 36.0, 0.91023)","(4977, 36.0, 1.32447)","(835, 36.0, 0.86456)","(1667, 36.0, 0.33064)","(1331, 36.0, 0.37635)","(3215, 36.0, 0.76674)","(7238, 36.0, 1.35579)","(4874, 36.0, 0.47075)","(7045, 36.0, 0.35502)","(6027, 36.0, 0.54706)","(3093, 36.0, 0.79748)","(7128, 36.0, 0.3591)","(483, 36.0, 0.29796)","(1747, 36.0, 0.63953)","(5583, 36.0, 0.28004)","(6971, 36.0, 0.38198)"
"(3397, 35.0, 0.97863)","(2548, 35.0, 0.28281)","(4900, 35.0, 0.91348)","(4900, 35.0, 0.91371)","(6203, 35.0, 0.39002)","(4900, 35.0, 0.91348)","(2237, 35.0, 1.01869)","(3974, 35.0, 0.73536)","(3974, 35.0, 0.73359)","(3974, 35.0, 0.73527)","(1264, 35.0, 1.43754)","(3397, 35.0, 0.97863)","(835, 35.0, 0.86715)","(6631, 35.0, 0.26529)","(2138, 35.0, 0.87855)","(3732, 35.0, 0.95183)","(6631, 35.0, 0.26598)","(2077, 35.0, 1.04811)","(2077, 35.0, 1.04927)","(4900, 35.0, 0.91371)","(7257, 35.0, 0.29632)","(4235, 35.0, 0.19411)","(7301, 35.0, 0.31995)","(4362, 35.0, 0.50252)","(7286, 35.0, 0.3645)","(7286, 35.0, 0.36543)","(7286, 35.0, 0.3645)","(1362, 35.0, 0.13791)","(5277, 35.0, 0.37377)","(5865, 35.0, 0.57887)","(5865, 35.0, 0.58308)","(2237, 35.0, 1.01974)","(3156, 35.0, 0.97171)","(3156, 35.0, 0.96745)","(7286, 35.0, 0.36585)","(1358, 35.0, 0.59632)","(800, 35.0, 0.84272)","(7294, 35.0, 0.27354)","(2707, 35.0, 0.69786)","(7257, 35.0, 0.29687)","(3578, 35.0, 0.77496)","(3974, 35.0, 0.73536)","(3974, 35.0, 0.73359)","(6194, 35.0, 0.29857)","(3902, 35.0, 0.94422)","(1622, 35.0, 0.54375)","(835, 35.0, 0.86565)","(6945, 35.0, 0.34325)","(6726, 35.0, 1.05315)","(7230, 35.0, 0.23934)","(3004, 35.0, 0.29922)","(5833, 35.0, 0.62761)","(1964, 35.0, 0.3022)","(3974, 35.0, 0.73527)","(1964, 35.0, 0.3022)","(3668, 35.0, 1.07192)","(1667, 35.0, 0.32933)","(4279, 35.0, 0.23378)","(3856, 35.0, 0.41489)","(1872, 35.0, 1.04036)","(7219, 35.0, 0.91534)","(6414, 35.0, 1.12283)","(6324, 35.0, 0.34545)","(4858, 35.0, 0.44135)","(2256, 35.0, 0.28435)","(1957, 35.0, 1.23937)","(225, 35.0, 0.3425)","(6462, 35.0, 0.47359)"
"(7045, 34.0, 0.35595)","(644, 34.0, 0.38781)","(5833, 34.0, 0.62761)","(7257, 34.0, 0.29611)","(4113, 34.0, 0.73589)","(835, 34.0, 0.86565)","(6956, 34.0, 0.29059)","(4362, 34.0, 0.50205)","(4362, 34.0, 0.50173)","(4279, 34.0, 0.23352)","(800, 34.0, 0.84206)","(1331, 34.0, 0.3772)","(2237, 34.0, 1.01974)","(3732, 34.0, 0.95725)","(3902, 34.0, 0.94422)","(2138, 34.0, 0.87525)","(3732, 34.0, 0.95598)","(4900, 34.0, 0.91348)","(4900, 34.0, 0.91023)","(6726, 34.0, 1.05315)","(5865, 34.0, 0.58308)","(7301, 34.0, 0.31617)","(6456, 34.0, 0.25567)","(4900, 34.0, 0.91371)","(2237, 34.0, 1.0151)","(5865, 34.0, 0.58073)","(5865, 34.0, 0.58308)","(5277, 34.0, 0.37535)","(6393, 34.0, 0.39579)","(7257, 34.0, 0.29629)","(4900, 34.0, 0.91023)","(7257, 34.0, 0.29629)","(7230, 34.0, 0.23748)","(7230, 34.0, 0.23934)","(7257, 34.0, 0.29611)","(7286, 34.0, 0.3645)","(3974, 34.0, 0.73527)","(4900, 34.0, 0.91454)","(4376, 34.0, 0.46706)","(4900, 34.0, 0.91348)","(7230, 34.0, 0.23748)","(5865, 34.0, 0.57887)","(5865, 34.0, 0.58308)","(4900, 34.0, 0.91454)","(3397, 34.0, 0.97677)","(291, 34.0, 0.23131)","(4900, 34.0, 0.91348)","(6726, 34.0, 1.05287)","(7186, 34.0, 0.40863)","(6956, 34.0, 0.29069)","(4353, 34.0, 0.34469)","(3156, 34.0, 0.97058)","(1804, 34.0, 0.32494)","(835, 34.0, 0.86638)","(2237, 34.0, 1.0151)","(1964, 34.0, 0.30538)","(3668, 34.0, 1.07111)","(3974, 34.0, 0.73527)","(1328, 34.0, 0.31472)","(6965, 34.0, 0.49846)","(4232, 34.0, 0.28691)","(825, 34.0, 0.39617)","(2619, 34.0, 0.23979)","(2874, 34.0, 0.51906)","(4907, 34.0, 0.47979)","(2990, 34.0, 0.81322)","(2719, 34.0, 0.44067)","(2393, 34.0, 0.44567)"
"(6246, 33.0, 0.41342)","(1270, 33.0, 0.45317)","(1358, 33.0, 0.59735)","(2237, 33.0, 1.01869)","(7197, 33.0, 0.46079)","(1331, 33.0, 0.37608)","(4900, 33.0, 0.91371)","(4900, 33.0, 0.91454)","(4900, 33.0, 0.91023)","(800, 33.0, 0.84272)","(835, 33.0, 0.86715)","(7257, 33.0, 0.29629)","(5865, 33.0, 0.57887)","(2138, 33.0, 0.87966)","(6995, 33.0, 0.36738)","(3902, 33.0, 0.94161)","(3902, 33.0, 0.94413)","(6726, 33.0, 1.05287)","(6726, 33.0, 1.05015)","(4362, 33.0, 0.50252)","(835, 33.0, 0.86456)","(6456, 33.0, 0.25055)","(840, 33.0, 0.89348)","(5833, 33.0, 0.62898)","(3974, 33.0, 0.73359)","(6808, 33.0, 0.59714)","(7257, 33.0, 0.29632)","(6393, 33.0, 0.39852)","(1952, 33.0, 0.40763)","(4900, 33.0, 0.91454)","(835, 33.0, 0.86456)","(3974, 33.0, 0.73536)","(4279, 33.0, 0.23387)","(4279, 33.0, 0.23373)","(3974, 33.0, 0.73527)","(2271, 33.0, 0.56447)","(4900, 33.0, 0.91371)","(7257, 33.0, 0.29629)","(1595, 33.0, 0.75728)","(2237, 33.0, 1.0182)","(6726, 33.0, 1.05393)","(4900, 33.0, 0.91454)","(4900, 33.0, 0.91023)","(7243, 33.0, 0.97299)","(5833, 33.0, 0.62761)","(1510, 33.0, 0.54787)","(5833, 33.0, 0.62761)","(7186, 33.0, 0.40847)","(6965, 33.0, 0.49739)","(1872, 33.0, 1.03885)","(3675, 33.0, 0.2867)","(1358, 33.0, 0.59735)","(6726, 33.0, 1.05015)","(2077, 33.0, 1.04883)","(7257, 33.0, 0.29632)","(2077, 33.0, 1.04862)","(1964, 33.0, 0.30422)","(4362, 33.0, 0.50305)","(4761, 33.0, 0.40438)","(2133, 33.0, 0.44193)","(3397, 33.0, 0.97328)","(6210, 33.0, 0.59842)","(7239, 33.0, 0.3408)","(4192, 33.0, 0.20708)","(5497, 33.0, 0.4954)","(3668, 33.0, 1.07192)","(3244, 33.0, 0.16998)","(5946, 33.0, 0.95255)"
"(3974, 32.0, 0.73536)","(183, 32.0, 0.43128)","(7257, 32.0, 0.29687)","(3974, 32.0, 0.73527)","(6394, 32.0, 0.2989)","(838, 32.0, 0.71906)","(835, 32.0, 0.86638)","(835, 32.0, 0.86715)","(835, 32.0, 0.86456)","(4362, 32.0, 0.50252)","(4362, 32.0, 0.50205)","(4362, 32.0, 0.50205)","(6808, 32.0, 0.59919)","(6995, 32.0, 0.36622)","(7297, 32.0, 0.36671)","(6995, 32.0, 0.36889)","(4370, 32.0, 0.96959)","(4362, 32.0, 0.50305)","(4362, 32.0, 0.50173)","(3902, 32.0, 0.94413)","(1358, 32.0, 0.59632)","(840, 32.0, 0.89656)","(4547, 32.0, 0.34311)","(1358, 32.0, 0.59809)","(4900, 32.0, 0.91023)","(1358, 32.0, 0.59735)","(3902, 32.0, 0.94161)","(1952, 32.0, 0.41065)","(2744, 32.0, 0.3564)","(1358, 32.0, 0.59883)","(3974, 32.0, 0.73359)","(5865, 32.0, 0.57887)","(3974, 32.0, 0.73536)","(3974, 32.0, 0.73359)","(5833, 32.0, 0.62898)","(3974, 32.0, 0.73359)","(3397, 32.0, 0.9774)","(3974, 32.0, 0.73536)","(1018, 32.0, 0.32481)","(3578, 32.0, 0.77477)","(835, 32.0, 0.86715)","(835, 32.0, 0.86715)","(835, 32.0, 0.86456)","(659, 32.0, 0.18462)","(2237, 32.0, 1.0182)","(1617, 32.0, 0.83372)","(1964, 32.0, 0.30412)","(6965, 32.0, 0.49767)","(2067, 32.0, 1.03625)","(1358, 32.0, 0.59632)","(4691, 32.0, 0.39249)","(7257, 32.0, 0.29687)","(7106, 32.0, 0.26195)","(7257, 32.0, 0.29611)","(5865, 32.0, 0.58308)","(7212, 32.0, 0.40356)","(2077, 32.0, 1.04883)","(800, 32.0, 0.84314)","(387, 32.0, 0.45654)","(6249, 32.0, 0.26296)","(1331, 32.0, 0.37569)","(3385, 32.0, 0.65325)","(2228, 32.0, 0.28538)","(6424, 32.0, 0.99488)","(2083, 32.0, 0.57538)","(7238, 32.0, 1.35768)","(7130, 32.0, 0.3971)","(1896, 32.0, 0.44073)"
"(6726, 31.0, 1.05393)","(5745, 31.0, 0.42588)","(835, 31.0, 0.86565)","(5833, 31.0, 0.62898)","(1611, 31.0, 0.75277)","(7045, 31.0, 0.35519)","(1331, 31.0, 0.37635)","(6726, 31.0, 1.05393)","(6726, 31.0, 1.05015)","(3397, 31.0, 0.9774)","(4900, 31.0, 0.91454)","(2945, 31.0, 1.12417)","(7257, 31.0, 0.29629)","(4370, 31.0, 0.96982)","(648, 31.0, 0.29405)","(4370, 31.0, 0.96715)","(7297, 31.0, 0.36728)","(3902, 31.0, 0.94422)","(3902, 31.0, 0.94161)","(7230, 31.0, 0.23839)","(4900, 31.0, 0.91023)","(4547, 31.0, 0.34615)","(3634, 31.0, 0.43054)","(3974, 31.0, 0.73527)","(1964, 31.0, 0.3022)","(835, 31.0, 0.86565)","(4900, 31.0, 0.91023)","(2744, 31.0, 0.35775)","(7269, 31.0, 0.45603)","(2237, 31.0, 1.01974)","(7257, 31.0, 0.29632)","(5833, 31.0, 0.63013)","(4900, 31.0, 0.91454)","(4900, 31.0, 0.91023)","(1358, 31.0, 0.59809)","(7230, 31.0, 0.23934)","(4279, 31.0, 0.23352)","(5865, 31.0, 0.57887)","(6930, 31.0, 0.28083)","(835, 31.0, 0.86565)","(3397, 31.0, 0.97863)","(7257, 31.0, 0.29629)","(7257, 31.0, 0.29632)","(6930, 31.0, 0.28194)","(4900, 31.0, 0.91348)","(2402, 31.0, 0.25892)","(7257, 31.0, 0.29687)","(2067, 31.0, 1.03628)","(7259, 31.0, 0.43075)","(3578, 31.0, 0.77482)","(3890, 31.0, 0.49389)","(7045, 31.0, 0.35519)","(2985, 31.0, 0.46155)","(3902, 31.0, 0.94413)","(4900, 31.0, 0.91023)","(7122, 31.0, 0.31756)","(7212, 31.0, 0.40306)","(835, 31.0, 0.86565)","(7243, 31.0, 0.97159)","(1703, 31.0, 0.40977)","(4900, 31.0, 0.91023)","(5107, 31.0, 0.40633)","(4900, 31.0, 0.91023)","(6317, 31.0, 0.56821)","(268, 31.0, 0.63333)","(4909, 31.0, 0.41534)","(3520, 31.0, 0.70192)","(6974, 31.0, 0.52413)"
"(835, 30.0, 0.86715)","(3806, 30.0, 0.19961)","(1964, 30.0, 0.30412)","(835, 30.0, 0.86638)","(1172, 30.0, 0.40867)","(3578, 30.0, 0.77477)","(838, 30.0, 0.71897)","(2271, 30.0, 0.56847)","(2271, 30.0, 0.56447)","(835, 30.0, 0.86638)","(3974, 30.0, 0.73536)","(1358, 30.0, 0.59883)","(5833, 30.0, 0.63013)","(7297, 30.0, 0.36838)","(5411, 30.0, 0.93519)","(7297, 30.0, 0.36649)","(6726, 30.0, 1.05315)","(7230, 30.0, 0.2386)","(7230, 30.0, 0.23934)","(2271, 30.0, 0.56775)","(3578, 30.0, 0.77482)","(3634, 30.0, 0.43394)","(3642, 30.0, 0.96464)","(7045, 30.0, 0.35518)","(3902, 30.0, 0.94161)","(2237, 30.0, 1.0182)","(3578, 30.0, 0.77482)","(7269, 30.0, 0.45438)","(6688, 30.0, 0.3639)","(835, 30.0, 0.86715)","(5833, 30.0, 0.62774)","(835, 30.0, 0.86715)","(4232, 30.0, 0.29085)","(4232, 30.0, 0.28691)","(3578, 30.0, 0.77523)","(3397, 30.0, 0.97328)","(835, 30.0, 0.86638)","(6726, 30.0, 1.05393)","(3762, 30.0, 0.51669)","(3974, 30.0, 0.73527)","(5865, 30.0, 0.57887)","(5833, 30.0, 0.63013)","(5833, 30.0, 0.62774)","(3397, 30.0, 0.97863)","(3578, 30.0, 0.77477)","(3382, 30.0, 0.49519)","(2237, 30.0, 1.0182)","(7259, 30.0, 0.43103)","(7264, 30.0, 0.42041)","(7257, 30.0, 0.29632)","(7223, 30.0, 0.21442)","(3974, 30.0, 0.73527)","(7045, 30.0, 0.35502)","(1331, 30.0, 0.37635)","(3578, 30.0, 0.77482)","(2485, 30.0, 1.10094)","(7122, 30.0, 0.31849)","(4370, 30.0, 0.96993)","(339, 30.0, 0.30736)","(5706, 30.0, 0.47313)","(3250, 30.0, 0.66702)","(648, 30.0, 0.29227)","(6667, 30.0, 0.38781)","(6930, 30.0, 0.28083)","(4889, 30.0, 0.39494)","(3497, 30.0, 0.50561)","(4729, 30.0, 0.44259)","(2531, 30.0, 0.35961)"
"(157, 29.0, 0.31794)","(4258, 29.0, 0.45419)","(3974, 29.0, 0.73527)","(3578, 29.0, 0.77523)","(6399, 29.0, 0.34612)","(7106, 29.0, 0.26023)","(7045, 29.0, 0.35518)","(2910, 29.0, 0.21945)","(2910, 29.0, 0.22125)","(4900, 29.0, 0.91371)","(4232, 29.0, 0.29085)","(2077, 29.0, 1.04862)","(3156, 29.0, 0.97171)","(6726, 29.0, 1.05393)","(2985, 29.0, 0.4644)","(6726, 29.0, 1.05015)","(648, 29.0, 0.29359)","(2271, 29.0, 0.56775)","(2271, 29.0, 0.56447)","(7243, 29.0, 0.97227)","(1964, 29.0, 0.3022)","(3642, 29.0, 0.96903)","(5069, 29.0, 0.2645)","(2237, 29.0, 1.01869)","(3578, 29.0, 0.77482)","(7257, 29.0, 0.29687)","(3974, 29.0, 0.73359)","(6688, 29.0, 0.36203)","(4719, 29.0, 0.41185)","(1964, 29.0, 0.30538)","(1358, 29.0, 0.59632)","(1358, 29.0, 0.59883)","(4370, 29.0, 0.96982)","(4370, 29.0, 0.96715)","(2237, 29.0, 1.01869)","(5833, 29.0, 0.62774)","(879, 29.0, 1.40912)","(2237, 29.0, 1.01974)","(6360, 29.0, 0.78438)","(5833, 29.0, 0.62761)","(2271, 29.0, 0.56847)","(6726, 29.0, 1.05393)","(6726, 29.0, 1.05015)","(2237, 29.0, 1.01974)","(835, 29.0, 0.86565)","(4562, 29.0, 0.24682)","(1331, 29.0, 0.37608)","(7264, 29.0, 0.41984)","(4977, 29.0, 1.32447)","(2990, 29.0, 0.80864)","(4178, 29.0, 0.17146)","(7286, 29.0, 0.36543)","(2237, 29.0, 1.0151)","(838, 29.0, 0.71897)","(5833, 29.0, 0.62774)","(7286, 29.0, 0.36694)","(2485, 29.0, 1.10041)","(4900, 29.0, 0.91348)","(3250, 29.0, 0.67049)","(1117, 29.0, 0.33437)","(5865, 29.0, 0.58308)","(1880, 29.0, 0.59202)","(6299, 29.0, 0.28721)","(7186, 29.0, 0.40863)","(3036, 29.0, 0.27455)","(2095, 29.0, 0.64503)","(4228, 29.0, 0.25434)","(4104, 29.0, 0.28126)"
"(1804, 28.0, 0.32139)","(4996, 28.0, 0.47312)","(3578, 28.0, 0.77477)","(1358, 28.0, 0.59809)","(2838, 28.0, 0.18883)","(5833, 28.0, 0.62761)","(3578, 28.0, 0.77523)","(1331, 28.0, 0.3772)","(1331, 28.0, 0.37569)","(2945, 28.0, 1.12343)","(4977, 28.0, 1.32586)","(3156, 28.0, 0.97171)","(1358, 28.0, 0.59883)","(5411, 28.0, 0.93567)","(7286, 28.0, 0.36543)","(648, 28.0, 0.2968)","(5411, 28.0, 0.93558)","(7243, 28.0, 0.97159)","(7243, 28.0, 0.97009)","(6930, 28.0, 0.28083)","(1331, 28.0, 0.37569)","(5069, 28.0, 0.25891)","(6119, 28.0, 0.28229)","(2271, 28.0, 0.56775)","(5833, 28.0, 0.62774)","(7045, 28.0, 0.35519)","(835, 28.0, 0.86456)","(4719, 28.0, 0.40903)","(1557, 28.0, 0.42271)","(3974, 28.0, 0.73536)","(6726, 28.0, 1.05015)","(3578, 28.0, 0.77496)","(835, 28.0, 0.86715)","(835, 28.0, 0.86456)","(7045, 28.0, 0.35518)","(4362, 28.0, 0.50173)","(7230, 28.0, 0.23839)","(7045, 28.0, 0.35595)","(1234, 28.0, 0.3279)","(1358, 28.0, 0.59735)","(1358, 28.0, 0.59883)","(1331, 28.0, 0.3772)","(1331, 28.0, 0.37569)","(1264, 28.0, 1.43754)","(2271, 28.0, 0.56775)","(5340, 28.0, 0.3177)","(1358, 28.0, 0.59735)","(4977, 28.0, 1.3234)","(5855, 28.0, 0.42052)","(4900, 28.0, 0.91023)","(1739, 28.0, 0.36168)","(1964, 28.0, 0.30412)","(1358, 28.0, 0.59632)","(1964, 28.0, 0.30422)","(6726, 28.0, 1.05015)","(1681, 28.0, 0.78749)","(7286, 28.0, 0.36585)","(4232, 28.0, 0.28979)","(5873, 28.0, 0.15969)","(6955, 28.0, 0.2781)","(7106, 28.0, 0.26195)","(3146, 28.0, 0.19671)","(4813, 28.0, 0.74969)","(486, 28.0, 0.53465)","(39, 28.0, 0.37653)","(4280, 28.0, 0.44355)","(1680, 28.0, 0.42648)","(3360, 28.0, 0.27211)"
"(4977, 27.0, 1.32586)","(5554, 27.0, 0.27261)","(2237, 27.0, 1.0182)","(7045, 27.0, 0.35518)","(3250, 27.0, 0.6707)","(7257, 27.0, 0.29687)","(7106, 27.0, 0.25993)","(3156, 27.0, 0.97171)","(3156, 27.0, 0.96745)","(6930, 27.0, 0.28083)","(3397, 27.0, 0.97863)","(835, 27.0, 0.86715)","(2945, 27.0, 1.12417)","(2985, 27.0, 0.46626)","(7169, 27.0, 0.31509)","(5411, 27.0, 0.93558)","(2985, 27.0, 0.46481)","(6930, 27.0, 0.2804)","(6930, 27.0, 0.27797)","(3578, 27.0, 0.77523)","(3156, 27.0, 0.96745)","(6119, 27.0, 0.28455)","(7218, 27.0, 0.55596)","(3578, 27.0, 0.77523)","(1331, 27.0, 0.37569)","(1331, 27.0, 0.37608)","(6956, 27.0, 0.29069)","(1557, 27.0, 0.4244)","(5348, 27.0, 0.34411)","(1331, 27.0, 0.3772)","(1964, 27.0, 0.3022)","(6726, 27.0, 1.05393)","(7045, 27.0, 0.35595)","(7045, 27.0, 0.35502)","(835, 27.0, 0.86638)","(6956, 27.0, 0.29069)","(4362, 27.0, 0.50252)","(2271, 27.0, 0.56847)","(6821, 27.0, 0.5437)","(6726, 27.0, 1.05287)","(3974, 27.0, 0.73536)","(1964, 27.0, 0.30538)","(1964, 27.0, 0.3022)","(3668, 27.0, 1.07192)","(1964, 27.0, 0.30412)","(2233, 27.0, 0.46388)","(6726, 27.0, 1.05287)","(5855, 27.0, 0.42039)","(6947, 27.0, 0.62859)","(835, 27.0, 0.86456)","(7185, 27.0, 0.34244)","(2237, 27.0, 1.0182)","(6956, 27.0, 0.29069)","(4900, 27.0, 0.91371)","(1358, 27.0, 0.59632)","(2945, 27.0, 1.12417)","(1681, 27.0, 0.78721)","(2985, 27.0, 0.4644)","(573, 27.0, 0.99124)","(1102, 27.0, 0.92761)","(1888, 27.0, 0.37342)","(2049, 27.0, 0.16312)","(6822, 27.0, 0.62247)","(1130, 27.0, 0.35115)","(7049, 27.0, 0.34142)","(3408, 27.0, 0.25277)","(6629, 27.0, 0.60011)","(2105, 27.0, 1.10336)"
"(2945, 26.0, 1.12417)","(5833, 26.0, 0.62774)","(1331, 26.0, 0.37608)","(6726, 26.0, 1.05315)","(5566, 26.0, 0.46409)","(573, 26.0, 0.99124)","(5833, 26.0, 0.62898)","(6930, 26.0, 0.28194)","(6930, 26.0, 0.27797)","(2985, 26.0, 0.46481)","(2985, 26.0, 0.46626)","(5833, 26.0, 0.63013)","(6956, 26.0, 0.2909)","(7286, 26.0, 0.36694)","(5855, 26.0, 0.42039)","(2985, 26.0, 0.46155)","(7286, 26.0, 0.36585)","(3578, 26.0, 0.77477)","(3578, 26.0, 0.77482)","(7045, 26.0, 0.35518)","(7045, 26.0, 0.35502)","(7218, 26.0, 0.56188)","(7194, 26.0, 0.45661)","(6726, 26.0, 1.05315)","(6956, 26.0, 0.29069)","(1964, 26.0, 0.30412)","(2271, 26.0, 0.56447)","(5348, 26.0, 0.34582)","(4842, 26.0, 0.70635)","(6726, 26.0, 1.05393)","(1331, 26.0, 0.37569)","(7045, 26.0, 0.35595)","(2945, 26.0, 1.12417)","(2945, 26.0, 1.12033)","(1964, 26.0, 0.30422)","(2237, 26.0, 1.0151)","(2910, 26.0, 0.21967)","(835, 26.0, 0.86715)","(7211, 26.0, 0.46401)","(3156, 26.0, 0.97058)","(5833, 26.0, 0.63013)","(1358, 26.0, 0.59883)","(1358, 26.0, 0.59632)","(7294, 26.0, 0.27354)","(1358, 26.0, 0.59735)","(7001, 26.0, 0.38165)","(7045, 26.0, 0.35519)","(6947, 26.0, 0.62864)","(1815, 26.0, 0.55524)","(838, 26.0, 0.71654)","(2689, 26.0, 0.34093)","(6808, 26.0, 0.59714)","(3312, 26.0, 0.38669)","(6930, 26.0, 0.28083)","(3902, 26.0, 0.94161)","(659, 26.0, 0.18462)","(2945, 26.0, 1.12343)","(3397, 26.0, 0.97677)","(1611, 26.0, 0.75295)","(4113, 26.0, 0.73535)","(6802, 26.0, 1.00642)","(6079, 26.0, 0.23812)","(3186, 26.0, 0.46457)","(1370, 26.0, 0.26402)","(3854, 26.0, 0.30955)","(2011, 26.0, 0.97608)","(4018, 26.0, 0.2836)","(2841, 26.0, 0.42075)"
"(5833, 25.0, 0.63013)","(4673, 25.0, 1.04196)","(7045, 25.0, 0.35519)","(3156, 25.0, 0.97086)","(3086, 25.0, 0.33034)","(6808, 25.0, 0.59714)","(7257, 25.0, 0.29611)","(838, 25.0, 0.71951)","(838, 25.0, 0.71654)","(4370, 25.0, 0.96959)","(2945, 25.0, 1.12417)","(2237, 25.0, 1.01974)","(6726, 25.0, 1.05393)","(7169, 25.0, 0.31662)","(6728, 25.0, 0.3981)","(7286, 25.0, 0.3645)","(7169, 25.0, 0.31538)","(7045, 25.0, 0.35519)","(7045, 25.0, 0.35502)","(835, 25.0, 0.86638)","(3974, 25.0, 0.73359)","(7194, 25.0, 0.46144)","(3790, 25.0, 0.64907)","(1331, 25.0, 0.37635)","(3156, 25.0, 0.96745)","(3578, 25.0, 0.77477)","(7045, 25.0, 0.35502)","(4842, 25.0, 0.70488)","(6028, 25.0, 0.27397)","(7045, 25.0, 0.35595)","(3578, 25.0, 0.77482)","(1964, 25.0, 0.30538)","(2985, 25.0, 0.46626)","(2985, 25.0, 0.46155)","(6956, 25.0, 0.29059)","(1964, 25.0, 0.3022)","(4977, 25.0, 1.32447)","(3902, 25.0, 0.94448)","(1022, 25.0, 0.37659)","(1964, 25.0, 0.30412)","(3156, 25.0, 0.97171)","(3578, 25.0, 0.77496)","(3578, 25.0, 0.77482)","(3578, 25.0, 0.77496)","(1331, 25.0, 0.37608)","(3405, 25.0, 0.31639)","(3578, 25.0, 0.77477)","(1815, 25.0, 0.5551)","(3156, 25.0, 0.97086)","(2237, 25.0, 1.0151)","(5524, 25.0, 0.15191)","(2945, 25.0, 1.12321)","(6859, 25.0, 0.27725)","(5833, 25.0, 0.62898)","(3974, 25.0, 0.73359)","(5388, 25.0, 0.3735)","(659, 25.0, 0.18385)","(7045, 25.0, 0.35519)","(3426, 25.0, 0.33589)","(7129, 25.0, 0.4775)","(573, 25.0, 0.99059)","(6658, 25.0, 0.74767)","(2853, 25.0, 0.42447)","(7255, 25.0, 0.48458)","(3512, 25.0, 0.23656)","(5998, 25.0, 0.39857)","(5619, 25.0, 0.44962)","(4893, 25.0, 0.30309)"
