0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
"(7184, 17.0, 0.28066)","(6832, 17.0, 0.97429)","(7184, 17.0, 0.28066)","(7184, 17.0, 0.28107)","(1689, 17.0, 1.21879)","(1059, 17.0, 0.79963)","(1059, 17.0, 0.79876)","(1059, 17.0, 0.79634)","(3035, 17.0, 0.39223)","(1059, 17.0, 0.79876)","(3035, 17.0, 0.38998)","(6724, 17.0, 1.28429)","(6462, 17.0, 0.4732)","(1059, 17.0, 0.79963)","(6832, 17.0, 0.97429)","(1479, 17.0, 0.9377)","(1479, 17.0, 0.93414)","(6415, 17.0, 0.59853)","(1924, 17.0, 0.25926)","(3618, 17.0, 0.48992)","(3618, 17.0, 0.48854)","(3618, 17.0, 0.49414)","(1576, 17.0, 0.30852)","(941, 17.0, 1.00051)","(2181, 17.0, 0.38407)","(2067, 17.0, 1.03633)","(7184, 17.0, 0.28066)","(3035, 17.0, 0.39223)","(715, 17.0, 0.37063)","(7182, 17.0, 0.18096)","(2035, 17.0, 0.46888)","(192, 17.0, 0.53538)","(7262, 17.0, 0.85189)","(2858, 17.0, 0.35204)","(7182, 17.0, 0.1803)","(372, 17.0, 1.10453)","(1855, 17.0, 0.63321)","(1855, 17.0, 0.63315)","(3319, 17.0, 0.8409)","(3035, 17.0, 0.39265)","(1855, 17.0, 0.6331)","(6832, 17.0, 0.97317)","(6724, 17.0, 1.28084)","(853, 17.0, 0.37262)","(1059, 17.0, 0.79634)","(5253, 17.0, 0.30498)","(6462, 17.0, 0.4743)","(4828, 17.0, 0.16617)","(3319, 17.0, 0.84483)","(4977, 17.0, 1.32562)","(2029, 17.0, 0.67729)","(5223, 17.0, 0.48798)","(1689, 17.0, 1.21943)","(6191, 17.0, 0.64564)","(6191, 17.0, 0.64165)","(2090, 17.0, 0.25767)","(3013, 17.0, 1.07148)","(1689, 17.0, 1.21879)","(1689, 17.0, 1.21749)","(1855, 17.0, 0.63214)","(598, 17.0, 0.79322)","(2950, 17.0, 0.92923)","(4723, 17.0, 0.39869)","(6932, 17.0, 0.67151)","(3117, 17.0, 0.52866)","(5596, 17.0, 0.41032)","(6494, 17.0, 0.41144)","(1743, 17.0, 0.3845)","(6412, 17.0, 0.25749)","(4597, 17.0, 0.81176)"
"(7206, 16.0, 0.91289)","(7182, 16.0, 0.1803)","(3035, 16.0, 0.39223)","(3035, 16.0, 0.3923)","(6932, 16.0, 0.67004)","(1689, 16.0, 1.21983)","(1689, 16.0, 1.21879)","(1689, 16.0, 1.21749)","(1689, 16.0, 1.21983)","(6724, 16.0, 1.28291)","(1689, 16.0, 1.21749)","(853, 16.0, 0.37155)","(7182, 16.0, 0.18509)","(1689, 16.0, 1.21983)","(7230, 16.0, 0.23763)","(3456, 16.0, 1.17383)","(3456, 16.0, 1.17113)","(7206, 16.0, 0.91212)","(372, 16.0, 1.10932)","(765, 16.0, 0.77328)","(765, 16.0, 0.7734)","(6832, 16.0, 0.97243)","(2884, 16.0, 0.50974)","(2181, 16.0, 0.38225)","(2789, 16.0, 0.44102)","(6573, 16.0, 0.23886)","(7182, 16.0, 0.1803)","(6462, 16.0, 0.47428)","(5778, 16.0, 0.36839)","(1855, 16.0, 0.63315)","(7304, 16.0, 0.37539)","(766, 16.0, 0.48079)","(1866, 16.0, 1.41458)","(7262, 16.0, 0.85016)","(6731, 16.0, 0.44071)","(2950, 16.0, 0.92515)","(7206, 16.0, 0.91289)","(7206, 16.0, 0.91212)","(1855, 16.0, 0.63214)","(6832, 16.0, 0.97317)","(6832, 16.0, 0.97317)","(853, 16.0, 0.37262)","(6832, 16.0, 0.97243)","(1059, 16.0, 0.79876)","(7182, 16.0, 0.18509)","(863, 16.0, 0.39475)","(7182, 16.0, 0.18096)","(5994, 16.0, 0.535)","(6832, 16.0, 0.97317)","(1513, 16.0, 0.93259)","(1689, 16.0, 1.21983)","(4777, 16.0, 1.00164)","(2956, 16.0, 1.1593)","(2935, 16.0, 0.35763)","(2935, 16.0, 0.35448)","(1616, 16.0, 0.22639)","(1059, 16.0, 0.79963)","(3013, 16.0, 1.07047)","(3013, 16.0, 1.06759)","(3013, 16.0, 1.06759)","(3140, 16.0, 1.36131)","(6681, 16.0, 0.93097)","(1616, 16.0, 0.22575)","(1689, 16.0, 1.21983)","(5595, 16.0, 0.32378)","(4947, 16.0, 0.39072)","(3208, 16.0, 0.3844)","(6411, 16.0, 0.3485)","(6731, 16.0, 0.43487)","(681, 16.0, 0.29622)"
"(853, 15.0, 0.37093)","(1855, 15.0, 0.63321)","(6932, 15.0, 0.67151)","(6932, 15.0, 0.67142)","(7182, 15.0, 0.18241)","(3618, 15.0, 0.488)","(3618, 15.0, 0.48992)","(3618, 15.0, 0.49414)","(6832, 15.0, 0.97429)","(853, 15.0, 0.37262)","(6832, 15.0, 0.97243)","(3618, 15.0, 0.48854)","(1855, 15.0, 0.63214)","(7304, 15.0, 0.37711)","(1566, 15.0, 0.68989)","(6415, 15.0, 0.59791)","(7206, 15.0, 0.91154)","(6494, 15.0, 0.41144)","(3153, 15.0, 0.35237)","(6462, 15.0, 0.47393)","(6462, 15.0, 0.4743)","(6462, 15.0, 0.4732)","(5541, 15.0, 0.22308)","(2789, 15.0, 0.43787)","(4894, 15.0, 0.22752)","(853, 15.0, 0.37262)","(1855, 15.0, 0.63321)","(6832, 15.0, 0.97429)","(6405, 15.0, 0.36415)","(1689, 15.0, 1.21943)","(3618, 15.0, 0.49414)","(2858, 15.0, 0.35212)","(747, 15.0, 0.48078)","(1866, 15.0, 1.41807)","(1689, 15.0, 1.21983)","(3618, 15.0, 0.49414)","(6832, 15.0, 0.97429)","(6832, 15.0, 0.97407)","(6724, 15.0, 1.28084)","(1059, 15.0, 0.79876)","(853, 15.0, 0.37262)","(6462, 15.0, 0.47393)","(5789, 15.0, 0.35697)","(7182, 15.0, 0.18241)","(1855, 15.0, 0.63214)","(765, 15.0, 0.77351)","(6832, 15.0, 0.97407)","(2890, 15.0, 0.40692)","(1689, 15.0, 1.21879)","(2202, 15.0, 0.43779)","(3035, 15.0, 0.39223)","(1126, 15.0, 0.20557)","(2202, 15.0, 0.43813)","(1957, 15.0, 1.23879)","(1957, 15.0, 1.23792)","(6191, 15.0, 0.64714)","(853, 15.0, 0.37093)","(1059, 15.0, 0.79876)","(1059, 15.0, 0.79634)","(5253, 15.0, 0.30866)","(1307, 15.0, 1.0168)","(3319, 15.0, 0.84575)","(5437, 15.0, 0.54341)","(6462, 15.0, 0.47428)","(6008, 15.0, 0.45799)","(4704, 15.0, 0.27775)","(4321, 15.0, 0.88301)","(1621, 15.0, 0.36671)","(6679, 15.0, 0.51198)","(4215, 15.0, 0.22659)"
"(1855, 14.0, 0.63321)","(7206, 14.0, 0.91289)","(7182, 14.0, 0.1803)","(7182, 14.0, 0.18096)","(853, 14.0, 0.37262)","(6176, 14.0, 1.03456)","(6176, 14.0, 1.03415)","(6176, 14.0, 1.03109)","(7287, 14.0, 0.30066)","(3618, 14.0, 0.48992)","(7287, 14.0, 0.30033)","(3035, 14.0, 0.3923)","(1689, 14.0, 1.21749)","(7182, 14.0, 0.1803)","(2828, 14.0, 0.36698)","(7206, 14.0, 0.91136)","(6494, 14.0, 0.41348)","(3030, 14.0, 0.95935)","(122, 14.0, 0.35434)","(1855, 14.0, 0.6331)","(1855, 14.0, 0.63315)","(7182, 14.0, 0.18509)","(5122, 14.0, 0.39232)","(4894, 14.0, 0.22898)","(598, 14.0, 0.79322)","(1767, 14.0, 0.88075)","(1689, 14.0, 1.21983)","(1059, 14.0, 0.79963)","(4803, 14.0, 0.38871)","(7184, 14.0, 0.28107)","(3456, 14.0, 1.17113)","(7262, 14.0, 0.85043)","(6573, 14.0, 0.2429)","(747, 14.0, 0.48199)","(853, 14.0, 0.37093)","(2035, 14.0, 0.46888)","(3035, 14.0, 0.39223)","(3035, 14.0, 0.3923)","(6832, 14.0, 0.97243)","(7182, 14.0, 0.18241)","(1689, 14.0, 1.21879)","(7304, 14.0, 0.37699)","(853, 14.0, 0.37615)","(1855, 14.0, 0.6331)","(6932, 14.0, 0.66653)","(1337, 14.0, 0.9133)","(1689, 14.0, 1.21943)","(4292, 14.0, 0.47354)","(3035, 14.0, 0.39265)","(3902, 14.0, 0.94484)","(6681, 14.0, 0.93088)","(4268, 14.0, 0.52823)","(6725, 14.0, 0.65289)","(2259, 14.0, 0.27805)","(2259, 14.0, 0.28244)","(2935, 14.0, 0.35793)","(2925, 14.0, 1.33283)","(853, 14.0, 0.37262)","(853, 14.0, 0.37615)","(3618, 14.0, 0.49414)","(3035, 14.0, 0.3923)","(7264, 14.0, 0.42025)","(122, 14.0, 0.35983)","(853, 14.0, 0.37093)","(7187, 14.0, 0.29662)","(6144, 14.0, 0.1634)","(6430, 14.0, 0.77741)","(1110, 14.0, 0.36067)","(4075, 14.0, 0.90516)","(3627, 14.0, 0.35118)"
"(6832, 13.0, 0.97429)","(1689, 13.0, 1.21983)","(853, 13.0, 0.37093)","(853, 13.0, 0.37155)","(1059, 13.0, 0.79876)","(3035, 13.0, 0.39223)","(3035, 13.0, 0.39265)","(3035, 13.0, 0.38998)","(5789, 13.0, 0.35832)","(3035, 13.0, 0.39265)","(5789, 13.0, 0.35697)","(1689, 13.0, 1.21943)","(853, 13.0, 0.37615)","(853, 13.0, 0.37093)","(1479, 13.0, 0.93915)","(6494, 13.0, 0.41206)","(5767, 13.0, 0.85051)","(283, 13.0, 0.92938)","(1059, 13.0, 0.79963)","(5789, 13.0, 0.35765)","(5789, 13.0, 0.3581)","(1689, 13.0, 1.21749)","(5828, 13.0, 0.37905)","(598, 13.0, 0.78749)","(180, 13.0, 0.50966)","(3884, 13.0, 1.02811)","(1059, 13.0, 0.79963)","(7287, 13.0, 0.30066)","(2708, 13.0, 0.20603)","(853, 13.0, 0.37155)","(2202, 13.0, 0.44315)","(1866, 13.0, 1.41864)","(6514, 13.0, 0.37935)","(6573, 13.0, 0.23739)","(7206, 13.0, 0.91289)","(1689, 13.0, 1.21749)","(7182, 13.0, 0.1803)","(7182, 13.0, 0.18096)","(1059, 13.0, 0.79634)","(1689, 13.0, 1.21879)","(7304, 13.0, 0.37699)","(1689, 13.0, 1.21879)","(1059, 13.0, 0.79634)","(6932, 13.0, 0.67004)","(3618, 13.0, 0.49414)","(7206, 13.0, 0.91289)","(7206, 13.0, 0.91212)","(1400, 13.0, 0.25464)","(853, 13.0, 0.37262)","(5161, 13.0, 0.56208)","(7287, 13.0, 0.30066)","(4830, 13.0, 0.50889)","(7299, 13.0, 0.9513)","(7205, 13.0, 0.30193)","(7205, 13.0, 0.30307)","(1957, 13.0, 1.23951)","(7169, 13.0, 0.31591)","(2925, 13.0, 1.33189)","(2925, 13.0, 1.33155)","(6731, 13.0, 0.43487)","(2956, 13.0, 1.1593)","(1689, 13.0, 1.21943)","(863, 13.0, 0.39161)","(1855, 13.0, 0.63321)","(4496, 13.0, 0.5743)","(833, 13.0, 0.33203)","(586, 13.0, 0.41362)","(5484, 13.0, 0.51237)","(244, 13.0, 1.20549)","(7121, 13.0, 0.26754)"
"(1689, 12.0, 1.21983)","(853, 12.0, 0.37093)","(1059, 12.0, 0.79963)","(1059, 12.0, 0.79963)","(7206, 12.0, 0.91136)","(7184, 12.0, 0.28066)","(7184, 12.0, 0.28115)","(7184, 12.0, 0.28252)","(5253, 12.0, 0.30498)","(1689, 12.0, 1.21879)","(5253, 12.0, 0.30866)","(6832, 12.0, 0.97407)","(7206, 12.0, 0.91154)","(6832, 12.0, 0.97429)","(3456, 12.0, 1.17555)","(3030, 12.0, 0.95908)","(3047, 12.0, 1.15287)","(5767, 12.0, 0.8511)","(6462, 12.0, 0.4743)","(6731, 12.0, 0.43979)","(6731, 12.0, 0.44066)","(3319, 12.0, 0.8409)","(4000, 12.0, 0.64198)","(180, 12.0, 0.50456)","(16, 12.0, 0.57896)","(3216, 12.0, 0.4937)","(853, 12.0, 0.37093)","(7182, 12.0, 0.1803)","(5800, 12.0, 0.81178)","(1059, 12.0, 0.79963)","(5253, 12.0, 0.30866)","(747, 12.0, 0.48262)","(6045, 12.0, 0.7492)","(3319, 12.0, 0.84575)","(1059, 12.0, 0.79963)","(5253, 12.0, 0.30866)","(3618, 12.0, 0.488)","(3618, 12.0, 0.48854)","(765, 12.0, 0.77326)","(7206, 12.0, 0.91136)","(1059, 12.0, 0.79876)","(3618, 12.0, 0.48992)","(7182, 12.0, 0.18509)","(3618, 12.0, 0.48992)","(6462, 12.0, 0.4732)","(5789, 12.0, 0.35832)","(1059, 12.0, 0.79963)","(6898, 12.0, 0.51745)","(5253, 12.0, 0.30646)","(466, 12.0, 0.32681)","(3618, 12.0, 0.488)","(2697, 12.0, 0.17244)","(6724, 12.0, 1.28429)","(6573, 12.0, 0.23886)","(6573, 12.0, 0.2429)","(2259, 12.0, 0.2766)","(7206, 12.0, 0.91289)","(7169, 12.0, 0.31499)","(7169, 12.0, 0.31154)","(1689, 12.0, 1.21749)","(7202, 12.0, 0.47999)","(1059, 12.0, 0.79963)","(241, 12.0, 0.30518)","(1059, 12.0, 0.79963)","(6924, 12.0, 0.3891)","(3612, 12.0, 0.78381)","(6815, 12.0, 0.9878)","(5736, 12.0, 0.37158)","(6494, 12.0, 0.41348)","(6574, 12.0, 0.35858)"
"(7304, 11.0, 0.37711)","(1059, 11.0, 0.79963)","(7287, 11.0, 0.30066)","(7287, 11.0, 0.30051)","(3618, 11.0, 0.48992)","(863, 11.0, 0.39475)","(863, 11.0, 0.39428)","(863, 11.0, 0.39161)","(6494, 11.0, 0.41166)","(6832, 11.0, 0.97317)","(6494, 11.0, 0.41348)","(7287, 11.0, 0.30051)","(1059, 11.0, 0.79634)","(7287, 11.0, 0.30066)","(6415, 11.0, 0.5985)","(283, 11.0, 0.92906)","(3140, 11.0, 1.35769)","(3047, 11.0, 1.15735)","(3047, 11.0, 1.15735)","(7304, 11.0, 0.37699)","(7304, 11.0, 0.37703)","(3035, 11.0, 0.38998)","(6597, 11.0, 0.671)","(16, 11.0, 0.58115)","(7167, 11.0, 0.48721)","(7169, 11.0, 0.31499)","(7206, 11.0, 0.91289)","(853, 11.0, 0.37093)","(6445, 11.0, 0.92754)","(2035, 11.0, 0.47225)","(853, 11.0, 0.37615)","(6573, 11.0, 0.23706)","(2921, 11.0, 0.89545)","(6514, 11.0, 0.37916)","(1855, 11.0, 0.63321)","(1855, 11.0, 0.63214)","(1689, 11.0, 1.21983)","(1689, 11.0, 1.21943)","(853, 11.0, 0.37615)","(853, 11.0, 0.37262)","(3618, 11.0, 0.48992)","(7206, 11.0, 0.91136)","(2035, 11.0, 0.46888)","(6462, 11.0, 0.47393)","(7287, 11.0, 0.30033)","(7182, 11.0, 0.1803)","(853, 11.0, 0.37155)","(5603, 11.0, 0.15823)","(7182, 11.0, 0.18241)","(7206, 11.0, 0.91289)","(7264, 11.0, 0.4209)","(4763, 11.0, 0.47893)","(2223, 11.0, 1.10303)","(4412, 11.0, 0.4372)","(4412, 11.0, 0.44094)","(7205, 11.0, 0.30286)","(2202, 11.0, 0.43779)","(7206, 11.0, 0.91136)","(7206, 11.0, 0.91154)","(598, 11.0, 0.78749)","(7016, 11.0, 0.92794)","(1855, 11.0, 0.63315)","(3213, 11.0, 1.46507)","(3618, 11.0, 0.488)","(3712, 11.0, 1.358)","(7113, 11.0, 0.32613)","(3861, 11.0, 0.25395)","(1881, 11.0, 0.30766)","(7274, 11.0, 0.54906)","(5958, 11.0, 0.45949)"
"(372, 10.0, 1.10961)","(3618, 10.0, 0.488)","(7206, 10.0, 0.91289)","(7206, 10.0, 0.91212)","(7287, 10.0, 0.30093)","(7287, 10.0, 0.30066)","(7287, 10.0, 0.30093)","(7287, 10.0, 0.30033)","(7052, 10.0, 0.38212)","(7287, 10.0, 0.30093)","(7052, 10.0, 0.38681)","(5789, 10.0, 0.3581)","(3618, 10.0, 0.49414)","(7206, 10.0, 0.91289)","(7206, 10.0, 0.91289)","(5767, 10.0, 0.85026)","(7304, 10.0, 0.37539)","(3140, 10.0, 1.36131)","(1337, 10.0, 0.91328)","(598, 10.0, 0.79191)","(598, 10.0, 0.79322)","(853, 10.0, 0.37615)","(271, 10.0, 0.47724)","(7167, 10.0, 0.48197)","(4285, 10.0, 0.33049)","(3035, 10.0, 0.39265)","(3618, 10.0, 0.488)","(7206, 10.0, 0.91289)","(4142, 10.0, 0.45291)","(7206, 10.0, 0.91212)","(3662, 10.0, 0.38566)","(3319, 10.0, 0.84576)","(479, 10.0, 0.28109)","(6045, 10.0, 0.75264)","(7264, 10.0, 0.4209)","(1059, 10.0, 0.79634)","(853, 10.0, 0.37093)","(853, 10.0, 0.37155)","(6731, 10.0, 0.43487)","(3618, 10.0, 0.48992)","(2035, 10.0, 0.47131)","(1855, 10.0, 0.6331)","(1566, 10.0, 0.68703)","(7287, 10.0, 0.30093)","(7206, 10.0, 0.91154)","(1059, 10.0, 0.79963)","(3618, 10.0, 0.48854)","(3370, 10.0, 0.19457)","(7206, 10.0, 0.91136)","(4472, 10.0, 0.72565)","(6176, 10.0, 1.03456)","(6138, 10.0, 0.84196)","(7287, 10.0, 0.30051)","(6799, 10.0, 0.51734)","(6799, 10.0, 0.51341)","(6573, 10.0, 0.23739)","(1513, 10.0, 0.93259)","(2202, 10.0, 0.43976)","(2202, 10.0, 0.44315)","(2035, 10.0, 0.46888)","(3096, 10.0, 0.89319)","(6176, 10.0, 1.0347)","(2106, 10.0, 0.91932)","(7206, 10.0, 0.91289)","(341, 10.0, 0.47607)","(2120, 10.0, 0.37628)","(1931, 10.0, 0.43177)","(6046, 10.0, 0.3368)","(466, 10.0, 0.32676)","(313, 10.0, 0.42572)"
"(598, 9.0, 0.79352)","(2035, 9.0, 0.47197)","(3618, 9.0, 0.488)","(3618, 9.0, 0.48854)","(5253, 9.0, 0.30646)","(1566, 9.0, 0.68989)","(1566, 9.0, 0.68917)","(1566, 9.0, 0.68703)","(2035, 9.0, 0.47197)","(5789, 9.0, 0.35765)","(2035, 9.0, 0.46888)","(5253, 9.0, 0.30529)","(7287, 9.0, 0.30033)","(5253, 9.0, 0.30498)","(6494, 9.0, 0.41166)","(3047, 9.0, 1.15621)","(598, 9.0, 0.78749)","(7304, 9.0, 0.37703)","(6832, 9.0, 0.97407)","(7206, 9.0, 0.91136)","(7206, 9.0, 0.91212)","(6932, 9.0, 0.66653)","(3207, 9.0, 0.26458)","(4285, 9.0, 0.33026)","(6156, 9.0, 0.69897)","(1888, 9.0, 0.36962)","(5253, 9.0, 0.30498)","(3618, 9.0, 0.488)","(7250, 9.0, 0.35853)","(1566, 9.0, 0.68987)","(863, 9.0, 0.39161)","(6514, 9.0, 0.37981)","(2008, 9.0, 0.54779)","(2921, 9.0, 0.89986)","(3618, 9.0, 0.488)","(1566, 9.0, 0.68703)","(7287, 9.0, 0.30066)","(7287, 9.0, 0.30051)","(1689, 9.0, 1.21749)","(7287, 9.0, 0.30093)","(7206, 9.0, 0.91136)","(7287, 9.0, 0.30093)","(7287, 9.0, 0.30033)","(7206, 9.0, 0.91136)","(7052, 9.0, 0.38681)","(3013, 9.0, 1.07148)","(7287, 9.0, 0.30051)","(156, 9.0, 0.29548)","(3618, 9.0, 0.48992)","(1337, 9.0, 0.9133)","(7206, 9.0, 0.91289)","(6920, 9.0, 0.29319)","(1337, 9.0, 0.91328)","(5280, 9.0, 0.42301)","(5280, 9.0, 0.4277)","(4412, 9.0, 0.43614)","(6162, 9.0, 0.98922)","(1513, 9.0, 0.93123)","(1513, 9.0, 0.92778)","(853, 9.0, 0.37615)","(6681, 9.0, 0.93097)","(7287, 9.0, 0.30051)","(7264, 9.0, 0.41895)","(5253, 9.0, 0.30498)","(7242, 9.0, 0.49033)","(1492, 9.0, 0.37669)","(6109, 9.0, 0.31184)","(4984, 9.0, 0.54705)","(7299, 9.0, 0.94686)","(2223, 9.0, 1.10332)"
"(7287, 8.0, 0.30066)","(5253, 8.0, 0.30498)","(5253, 8.0, 0.30498)","(5253, 8.0, 0.30529)","(7052, 8.0, 0.38319)","(853, 8.0, 0.37093)","(853, 8.0, 0.37262)","(853, 8.0, 0.37615)","(598, 8.0, 0.79352)","(5253, 8.0, 0.30646)","(598, 8.0, 0.78749)","(6494, 8.0, 0.41144)","(2035, 8.0, 0.46888)","(3140, 8.0, 1.3619)","(3030, 8.0, 0.95921)","(3140, 8.0, 1.36006)","(7264, 8.0, 0.41895)","(598, 8.0, 0.79322)","(2131, 8.0, 0.65297)","(5253, 8.0, 0.30646)","(5253, 8.0, 0.30529)","(7052, 8.0, 0.38681)","(7288, 8.0, 0.75528)","(6156, 8.0, 0.6944)","(3768, 8.0, 0.52374)","(3400, 8.0, 0.97512)","(2035, 8.0, 0.47197)","(5253, 8.0, 0.30498)","(826, 8.0, 0.52832)","(3618, 8.0, 0.48854)","(1337, 8.0, 0.90945)","(6045, 8.0, 0.75273)","(2356, 8.0, 0.67526)","(479, 8.0, 0.28134)","(2035, 8.0, 0.47197)","(863, 8.0, 0.39161)","(5253, 8.0, 0.30498)","(5253, 8.0, 0.30529)","(3618, 8.0, 0.49414)","(5253, 8.0, 0.30646)","(598, 8.0, 0.79191)","(598, 8.0, 0.79191)","(2202, 8.0, 0.44315)","(7052, 8.0, 0.38319)","(5253, 8.0, 0.30866)","(6494, 8.0, 0.41166)","(2035, 8.0, 0.47225)","(4722, 8.0, 0.48089)","(7287, 8.0, 0.30093)","(3141, 8.0, 0.33935)","(7052, 8.0, 0.38212)","(2240, 8.0, 0.262)","(3662, 8.0, 0.38417)","(6458, 8.0, 0.80864)","(6458, 8.0, 0.80727)","(6799, 8.0, 0.51836)","(2067, 8.0, 1.03686)","(6162, 8.0, 0.98889)","(6162, 8.0, 0.98967)","(1059, 8.0, 0.79634)","(3456, 8.0, 1.17502)","(122, 8.0, 0.35434)","(6466, 8.0, 0.71473)","(7287, 8.0, 0.30066)","(2725, 8.0, 1.11761)","(4543, 8.0, 0.44993)","(7182, 8.0, 0.18096)","(4883, 8.0, 0.59975)","(1513, 8.0, 0.92778)","(5605, 8.0, 0.44154)"
"(6681, 7.0, 0.93088)","(7287, 7.0, 0.30066)","(2035, 7.0, 0.47197)","(2035, 7.0, 0.47225)","(2035, 7.0, 0.47131)","(6681, 7.0, 0.93088)","(6681, 7.0, 0.93034)","(6681, 7.0, 0.92784)","(1337, 7.0, 0.9133)","(6494, 7.0, 0.41206)","(1337, 7.0, 0.90945)","(7052, 7.0, 0.38214)","(5253, 7.0, 0.30866)","(598, 7.0, 0.79352)","(283, 7.0, 0.92958)","(7304, 7.0, 0.37699)","(1059, 7.0, 0.79634)","(7264, 7.0, 0.42025)","(7096, 7.0, 0.74427)","(863, 7.0, 0.39428)","(863, 7.0, 0.39448)","(5253, 7.0, 0.30866)","(4483, 7.0, 0.57473)","(3768, 7.0, 0.52891)","(7202, 7.0, 0.47999)","(598, 7.0, 0.79191)","(7287, 7.0, 0.30066)","(7052, 7.0, 0.38212)","(2055, 7.0, 0.9655)","(7264, 7.0, 0.42025)","(1689, 7.0, 1.21749)","(2921, 7.0, 0.89997)","(5772, 7.0, 0.81228)","(2008, 7.0, 0.55338)","(7052, 7.0, 0.38212)","(598, 7.0, 0.78749)","(863, 7.0, 0.39475)","(863, 7.0, 0.39448)","(1337, 7.0, 0.90945)","(2202, 7.0, 0.43976)","(5253, 7.0, 0.30646)","(5253, 7.0, 0.30646)","(5253, 7.0, 0.30866)","(5253, 7.0, 0.30646)","(598, 7.0, 0.78749)","(7180, 7.0, 0.44014)","(5253, 7.0, 0.30529)","(2941, 7.0, 1.09753)","(2202, 7.0, 0.43976)","(6237, 7.0, 0.5764)","(1566, 7.0, 0.68989)","(3627, 7.0, 0.35067)","(5789, 7.0, 0.3581)","(6425, 7.0, 1.02993)","(6425, 7.0, 1.02628)","(5280, 7.0, 0.42177)","(6725, 7.0, 0.65348)","(2067, 7.0, 1.03633)","(2067, 7.0, 1.03382)","(1337, 7.0, 0.90945)","(3400, 7.0, 0.97598)","(7096, 7.0, 0.74427)","(6573, 7.0, 0.2429)","(863, 7.0, 0.39475)","(6104, 7.0, 0.92424)","(7014, 7.0, 0.56912)","(6474, 7.0, 0.84812)","(2661, 7.0, 0.32276)","(2067, 7.0, 1.03382)","(1889, 7.0, 0.37603)"
"(863, 6.0, 0.39475)","(1566, 6.0, 0.68989)","(7052, 6.0, 0.38212)","(7052, 6.0, 0.38214)","(1566, 6.0, 0.68917)","(1767, 6.0, 0.88153)","(1767, 6.0, 0.88075)","(1767, 6.0, 0.87798)","(863, 6.0, 0.39475)","(7052, 6.0, 0.38319)","(863, 6.0, 0.39161)","(2035, 6.0, 0.47225)","(598, 6.0, 0.78749)","(2035, 6.0, 0.47197)","(5767, 6.0, 0.85169)","(598, 6.0, 0.79191)","(115, 6.0, 0.48939)","(1059, 6.0, 0.79963)","(5253, 6.0, 0.30529)","(2035, 6.0, 0.47131)","(2035, 6.0, 0.47225)","(6681, 6.0, 0.92784)","(5277, 6.0, 0.37558)","(7202, 6.0, 0.47614)","(6853, 6.0, 0.49109)","(7224, 6.0, 0.38004)","(1566, 6.0, 0.68989)","(6681, 6.0, 0.93088)","(1141, 6.0, 0.37822)","(6681, 6.0, 0.93097)","(1059, 6.0, 0.79634)","(479, 6.0, 0.2816)","(3403, 6.0, 0.71629)","(2356, 6.0, 0.67656)","(5253, 6.0, 0.30498)","(853, 6.0, 0.37615)","(7052, 6.0, 0.38212)","(7052, 6.0, 0.38214)","(3456, 6.0, 1.17113)","(1566, 6.0, 0.68917)","(7287, 6.0, 0.30093)","(863, 6.0, 0.39428)","(3662, 6.0, 0.38566)","(598, 6.0, 0.79191)","(863, 6.0, 0.39161)","(7264, 6.0, 0.4209)","(598, 6.0, 0.79322)","(3938, 6.0, 0.38641)","(7052, 6.0, 0.38319)","(6725, 6.0, 0.65348)","(1767, 6.0, 0.88153)","(6125, 6.0, 0.22349)","(598, 6.0, 0.79322)","(3983, 6.0, 0.54886)","(3983, 6.0, 0.54866)","(6458, 6.0, 0.80877)","(3140, 6.0, 1.3619)","(6725, 6.0, 0.65142)","(6725, 6.0, 0.65014)","(863, 6.0, 0.39161)","(2202, 6.0, 0.43813)","(6932, 6.0, 0.67142)","(1122, 6.0, 0.3358)","(7052, 6.0, 0.38212)","(11, 6.0, 1.04905)","(6737, 6.0, 0.33752)","(3013, 6.0, 1.07134)","(4499, 6.0, 0.27401)","(5890, 6.0, 0.62523)","(1777, 6.0, 0.67451)"
