25
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25
81,6109;1849;2997;4965;3151;1231;338;1806;2384;252;2608,daytime:afternoon,386;25,4462;24,7143;23,1131;22,270;21,6158;20,291;19,1363;18,726;17,54;16,2110;15,1450;14,420;13,344;12,2946;11,5070;10,1250;9,974;8,2986;7,399;6,1102;5,657;4,988;3,1477;2,1805;1
1,817;1970;2795;2790;4745;694;1588;1073;4731;4008;900;2535;2205;5120;2074;2406;3499;2190;2879;3119;1385;1699;4769;5986;905,daytime:morning,1883;25,60;24,2372;23,14;22,189;21,3521;20,6702;19,1166;18,152;17,942;16,95;15,2164;14,71;13,762;12,353;11,1164;10,3326;9,6141;8,1242;7,974;6,3620;5,960;4,1240;3,335;2,2558;1
1,1536;932;135;477;1196;712;687;4653;2943;4173;2759;2550;1698;63;3896;1723;3831;657;1614;2488;5671;4941;4050;4005;55;2898;3401;1976;1922;2526;1852;4734;2225;2429;2434;5262;2558,daytime:evening,1883;25,60;24,2372;23,14;22,189;21,3521;20,6702;19,1749;18,1166;17,942;16,2164;15,71;14,45;13,762;12,353;11,1164;10,3326;9,1242;8,974;7,3620;6,960;5,1240;4,335;3,2558;2,232;1
1,125;1007;6670;7;810;2545;2378;5162;2740;2389;2984;2331;977;2769;4076;1766;1669;2728;1899;7266,daytime:night,1883;25,60;24,2372;23,14;22,189;21,3521;20,6702;19,1749;18,1166;17,152;16,942;15,95;14,2164;13,71;12,45;11,762;10,353;9,3326;8,6141;7,1242;6,974;5,3620;4,1240;3,335;2,2558;1
1,2376;4691;2899;4064;1350;3483;4594;4029;2132;2295;1861;2977;1774;1765;4741;827;2063;4365;3018;427;5444;2630;1989;2781;6080;4958;4819;578;5798;2430;1321;1666;4131;2939,daytime:afternoon,60;25,2372;24,14;23,189;22,3521;21,6702;20,1749;19,1166;18,152;17,942;16,95;15,2164;14,71;13,45;12,762;11,1164;10,3326;9,6141;8,1242;7,974;6,3620;5,960;4,1240;3,335;2,2558;1
41,386;58;5056;535;1171;6148;2089;3102;1839;1360;3658;5896;1245;421;1840;1972;4019;5477;4365;5590;3346;1960;5444;1677;3900;1055;6530;1683;2013;4304;3192;353;4478;3247;2088;5498;1510;4558;864;850;2708;2128;2574;676;3204;137;2043;4620;2295;1432;2356;3434;6030;1700;3764;1891;5803;6654;5891;3086;793;6088;7251;2141,daytime:morning,7100;25,2512;24,4997;23,3388;22,2450;21,1936;20,354;19,6101;18,3508;17,5686;16,3774;15,4788;14,5741;13,191;12,2785;11,1006;10,107;9,5236;8,4852;7,2166;6,788;5,1715;4,2836;3,252;2,2094;1
41,1210;3577;4766;3722;3850;4393;3243;3847;4634;2995;5139;4923;2542;1044;4420;1762;4453;6393;40;1547;2078;2465;3746;4285;2496;1976;3897;209;3119;4313;874;1686;2864;6423;6473;2431;2912;4300;5374;6710;3419;1999;5249;3202;3417;405;38;1863;1885;5037;3126;2899;2139;3387;5952;4158;6257;2142;105;3880;2728;1148;5007;1115;4670;2509;1763;4239;5104;54;5071;3265;6756;412;5264;4457;475;2758;381;4683;1789;3248;1365;4066;5449;2281;3789;1828,daytime:evening,7100;25,2512;24,3388;23,2450;22,1936;21,354;20,6101;19,757;18,5686;17,3774;16,4788;15,5741;14,191;13,2785;12,1006;11,5236;10,4852;9,2166;8,3357;7,1715;6,2836;5,252;4,2094;3,84;2,3762;1
41,1278;2529;3544;5610;2732;6650;3444;4600;2870;1111;3810;1936;4706;3018;2084;1989;5101;2056;2631;1319;4361;2217;2693;2714;6558;4965;4432;964;4898;2819;1538;2750;3330;4454;3112;203;5639;4102;2952;3499;981;5556;2743;3460;2984;5550;3883;455;1082;2645;4825;3213;3332;4183;935,daytime:night,7100;25,2512;24,4997;23,3388;22,1936;21,354;20,6101;19,757;18,3508;17,5686;16,3774;15,4788;14,5741;13,191;12,2785;11,107;10,5236;9,4852;8,2166;7,3357;6,788;5,1715;4,2836;3,252;2,2094;1
41,1250;545;5053;3807;1428;4765;1750;3490;3003;5689;3910;4008;3257;1281;1983;3587;3646;5279;5484;6269;6645;2637;1723;5212;4168;6212;302;5099;3667;3364;3271;3918;2409;2876;4425;1979;2117;379;5149;1837;4618;5345;4751;5091;1715;4524;1942;4579;4122;6345;5110;6131;1879;3494;1990;477;3829;4852;6216;4146;2034;5533;474;1463;259;1598;4347;1235;6022;1422;868;3329;5502;2647;4527;6616;6219;2477;6863;1610;3131;22;5209;1289;2030,daytime:afternoon,7100;25,2512;24,4997;23,3388;22,2450;21,1936;20,354;19,6101;18,757;17,3508;16,5686;15,3774;14,4788;13,5741;12,2785;11,1006;10,107;9,4852;8,2166;7,3357;6,788;5,1715;4,252;3,2094;2,84;1
125,2156;4906;915;2738;3135;6172;850;4873;4703;895;137;1305;4876;4074;5072;6758;1700;6918;4930;2817;1356;6129;3881;379;2140;745;2431;525;2266;2215;3779;68,daytime:morning,3900;25,353;24,604;23,3975;22,7100;21,757;20,4620;19,3645;18,4997;17,3620;16,339;15,107;14,5686;13,3701;12,2450;11,993;10,1710;9,2512;8,4641;7,1701;6,3069;5,3892;4,2934;3,5515;2,4852;1
125,1909;1302;2543;5650;5499;4347;241;4314;3204;5423;3;107;1137;4620;1090;3236;5773;2773;5007;2317;6367;549;2778;3392;2554;5883;4618;1701;435;4583;5059,daytime:evening,3900;25,353;24,604;23,3975;22,7100;21,757;20,545;19,4620;18,3861;17,3645;16,3620;15,339;14,107;13,2514;12,3701;11,2450;10,993;9,1710;8,4641;7,1898;6,1701;5,3069;4,3892;3,5515;2,4852;1
125,2823;562;5284;2229;5548;5563;508;5991;6101;2791;4841;423;2596;3876;5034;3004;4329;5557;3889;1760;3007;5939;3525;3069;6219;4278;993;3172;2839;2022;588;2513;3428;5091,daytime:night,3975;25,7100;24,757;23,545;22,4620;21,3861;20,3645;19,4997;18,3620;17,339;16,107;15,2514;14,5686;13,3701;12,2450;11,993;10,1710;9,2512;8,4641;7,1898;6,1701;5,3069;4,3892;3,2934;2,3717;1
125,1962;5225;5673;3770;1360;6395;203;4782;2755;1899;5147;5681;5608;2539;1908;3053;1817;3815;6763;1847;2888;4510;1758;250;3930;4114;3694;4304;935,daytime:afternoon,3900;25,353;24,604;23,3975;22,7100;21,757;20,545;19,4620;18,3861;17,3645;16,4997;15,3620;14,339;13,107;12,2514;11,5686;10,2450;9,993;8,1710;7,2512;6,4641;5,1898;4,1701;3,3069;2,3892;1
320,1126;5937;6877;4287;5735;3521;2620;7222;5954;7063;6322;6506;5038,daytime:morning,2069;25,354;24,1782;23,5427;22,1275;21,4206;20,3814;19,1396;18,3036;17,2660;16,1918;15,2124;14,3185;13,4442;12,4620;11,981;10,603;9,2790;8,847;7,1075;6,5362;5,353;4,5279;3,12;2,4004;1
320,2823;2926;1676;4994;267;4997;3799;5011,daytime:evening,2069;25,354;24,1782;23,5427;22,1275;21,4206;20,3814;19,1396;18,3036;17,1918;16,2124;15,3185;14,1694;13,4442;12,4620;11,184;10,981;9,603;8,2790;7,847;6,1075;5,5362;4,353;3,5279;2,12;1
320,4984;4418;1986;3861;3770;3654;181;3575;1715;5558;1180;4684;593,daytime:afternoon,2069;25,354;24,1782;23,5427;22,1275;21,4206;20,3814;19,1396;18,3036;17,2660;16,1918;15,3185;14,1694;13,4442;12,184;11,981;10,603;9,2790;8,847;7,1075;6,5362;5,353;4,5279;3,12;2,4004;1
295,4965;1408;5960;6098;3135;4386;5948;5;191;4213;4671;421;803;1522;3653;5273;2817;5620;5508;4685;2080;2639;7227;1489;4612,daytime:morning,96;25,6280;24,3900;23,1131;22,769;21,1102;20,2946;19,3575;18,1645;17,981;16,4091;15,420;14,112;13,6545;12,974;11,3071;10,1148;9,7143;8,585;7,5295;6,4620;5,4361;4,14;3,3255;2,1158;1
295,4579;1517;3947;420;3853;1134;4846;3665;2785;7261;5679;3561;4435;5342;2709;3615;3163;2124;7037;4399;4405;5697;3255;4082;3531;6325;999;2678;6578;974,daytime:evening,96;25,6280;24,1960;23,7100;22,3900;21,1131;20,769;19,1102;18,2946;17,3575;16,981;15,2425;14,4091;13,420;12,112;11,6545;10,974;9,3071;8,1148;7,1413;6,7143;5,5295;4,4620;3,4361;2,14;1
295,4293;2640;2236;4455;3601;4449;5241;4755;2110;4538;2574;2713;1562;5023;6572;3928;3891;6586;2741;5718;7049;5608;353;6030,daytime:night,96;25,6280;24,1960;23,7100;22,3900;21,1131;20,769;19,1102;18,2946;17,1645;16,981;15,2425;14,4091;13,420;12,112;11,6545;10,974;9,3071;8,1148;7,1413;6,7143;5,585;4,5295;3,4620;2,4361;1
295,2996;6166;3955;1714;1213;4396;497;6814;4013;4425;1750;6582;880;604;3717;2449;5712;6818;4546;3028;2180;210;293;457,daytime:afternoon,96;25,6280;24,1960;23,7100;22,3900;21,1131;20,769;19,1102;18,2946;17,3575;16,1645;15,981;14,2425;13,4091;12,420;11,112;10,6545;9,974;8,3071;7,1148;6,1413;5,7143;4,585;3,5295;2,4620;1
313,5090;1187;3641;2516;1421;117;2204;4875;4676,daytime:morning,5945;25,923;24,2595;23,293;22,2699;21,420;20,1756;19,100;18,1131;17,2946;16,1650;15,399;14,621;13,1136;12,3455;11,3736;10,4965;9,2110;8,2505;7,2772;6,75;5,2591;4,2051;3,3088;2,1440;1
313,4276;4551;1836;483;5032;892;5628;2145;3088;1950;87;3796;4742,daytime:evening,5945;25,923;24,2595;23,293;22,2699;21,420;20,1756;19,1131;18,2946;17,399;16,621;15,1136;14,4965;13,2110;12,2505;11,2772;10,2098;9,75;8,2051;7,3088;6,1440;5,3267;4,1139;3,4071;2,3230;1
313,5328;703;1712;2062;1976;3670;374;2610;5277;274;5335;168;2505;2951,daytime:night,5945;25,923;24,293;23,2699;22,420;21,1756;20,100;19,1131;18,2946;17,1650;16,399;15,621;14,1136;13,3455;12,3736;11,4965;10,2110;9,2505;8,2772;7,2098;6,75;5,2591;4,2051;3,3088;2,1440;1
313,2584;7083;1567;420,daytime:afternoon,5945;25,923;24,2595;23,293;22,2699;21,420;20,1756;19,100;18,2946;17,1650;16,399;15,621;14,3455;13,3736;12,4965;11,2110;10,2505;9,2772;8,2098;7,2591;6,2051;5,3088;4,1440;3,3267;2,1139;1
331,545;4248;4101;3003;5404;895;1985;1839;4610;2196;5497;2498;4000;2679;1022;5379;1980;6665;1188;73;830;1976;2712;2162;849;3673;6047;1055;2864;1683;2239;6723;1777;646;2022;3088;6471;1226;2136;2558;2293;5249;4970;2885;2154;6271;5747;5481;5382;2267;3570;3;1880;4067;6911;189;222;2980;3696;3632;366;1925;4586;3768;1453;4862;4582;304;2430;6780;2399,daytime:morning,270;25,1131;24,7143;23,95;22,284;21,457;20,1196;19,6141;18,2372;17,54;16,168;15,84;14,69;13,86;12,1684;11,344;10,1014;9,742;8,178;7,267;6,291;5,2630;4,6666;3,3353;2,1365;1
331,4027;3351;4004;2795;434;1293;51;1458;2811;4222;5295;5562;3720;4252;5031;2233;2384;4987;1080;285;3348;432;5517;1676;5211;1312;5100;500;825;2113;3484;908;757;5086;5694;3877;76;6094;2714,daytime:evening,270;25,1131;24,7143;23,95;22,457;21,974;20,1196;19,6141;18,2372;17,54;16,168;15,86;14,1684;13,344;12,1014;11,742;10,178;9,291;8,2630;7,6666;6,3353;5,1365;4,45;3,7;2,1477;1
331,2551;4122;131;6841;4301;1232;503;6067;4952;5533;1041;1113;2541;5021;2291;3029;3765;2544;14;3595;6337;2023;5378;670;6705;6371;5719,daytime:night,270;25,1131;24,95;23,284;22,457;21,974;20,1196;19,2372;18,54;17,168;16,84;15,69;14,86;13,1684;12,344;11,1014;10,178;9,267;8,2630;7,6666;6,3353;5,1365;4,406;3,7;2,368;1
331,6148;1874;3340;2970;5596;6885;6286;4653;1850;403;418;377;397;5124;6341;370;933;3443;6523;4890;2525;2465;2898;3057;2338;2476;1979;4536;312;57;2366;4505;2667;6709;3723;1875;806;95;404;4796;6118;1961;6216;5016;1269;2683;967;3143;6693;5324;1104;524;5757;3499;641;644;1424;6111;4120;5580;450;290;2454,daytime:afternoon,7143;25,95;24,284;23,457;22,974;21,1196;20,6141;19,168;18,84;17,69;16,1684;15,344;14,1014;13,742;12,178;11,267;10,291;9,2630;8,6666;7,3353;6,1365;5,45;4,406;3,7;2,1477;1
255,932;5521;420;4739;1891;2519;1878;166;5314;5457;141;3169;395,daytime:morning,1131;25,6280;24,1102;23,2678;22,1450;21,96;20,6158;19,641;18,974;17,4282;16,923;15,252;14,726;13,386;12,703;11,4091;10,1960;9,270;8,6059;7,799;6,3088;5,5040;4,1184;3,399;2,4467;1
255,1042;180;1001;974,daytime:evening,1131;25,7143;24,6280;23,1102;22,2678;21,1450;20,184;19,6158;18,2946;17,641;16,974;15,923;14,252;13,726;12,386;11,703;10,4091;9,657;8,1960;7,270;6,6059;5,799;4,3088;3,5040;2,1184;1
255,6110;5027;3551;4979;3370;2014;5530;4676;2590,daytime:night,1131;25,7143;24,1102;23,184;22,96;21,6158;20,2946;19,974;18,4282;17,923;16,252;15,726;14,386;13,703;12,4091;11,657;10,1960;9,270;8,6059;7,799;6,3088;5,5040;4,1184;3,399;2,4467;1
255,5219;5058;1712;5439;204;6328;3804;6585;2616,daytime:afternoon,1131;25,7143;24,6280;23,1102;22,2678;21,1450;20,184;19,96;18,6158;17,2946;16,641;15,974;14,4282;13,923;12,252;11,726;10,386;9,703;8,4091;7,657;6,1960;5,270;4,6059;3,799;2,5040;1
326,956;655;5254;4138;1895;2708;2132;3910;4923;6300;5313;319;1436;4826;6139;1808;2999;2378;7024;3586;214;993;3339;2112;6584;745;2410;1789;5801;742;2082;2626,daytime:morning,214;25,95;24,54;23,621;22,974;21,457;20,2630;19,2372;18,132;17,222;16,86;15,3179;14,430;13,100;12,2759;11,1226;10,335;9,69;8,1765;7,1097;6,1403;5,2645;4,4925;3,306;2,270;1
326,471;679;332;2584;971;3025;5533;5494;1622;4299;27;2143;811;2023;1861;3269;1102;1183;1455;2550;3796;446;4911,daytime:evening,214;25,95;24,1365;23,54;22,621;21,1231;20,974;19,457;18,2630;17,2372;16,2063;15,132;14,222;13,86;12,3179;11,430;10,100;9,2759;8,1226;7,335;6,69;5,1765;4,1097;3,1403;2,2645;1
326,1860;4771;2347;6092;1157;4016;2031;493;2221;2476;2278;3082;2424;2768;7047;333;4067;1642;181;1899;5986;1906,daytime:night,214;25,95;24,1365;23,54;22,621;21,1231;20,974;19,457;18,2630;17,2372;16,2063;15,222;14,86;13,3179;12,430;11,100;10,2759;9,1226;8,335;7,69;6,1765;5,1097;4,1403;3,2645;2,4925;1
326,1797;653;1364;3057;497;785;3977;2096;2973;5288;3931;6141;2164;478;1109;2218;1316;2087;3720;1718;2804;6134;2861;467,daytime:afternoon,214;25,95;24,1365;23,54;22,621;21,1231;20,974;19,2372;18,2063;17,132;16,86;15,3179;14,430;13,2759;12,1226;11,335;10,69;9,1765;8,1097;7,1403;6,4925;5,306;4,1022;3,519;2,788;1
61,4760;3925;2686;1654;3917;1851;4643;37;2174;6837;6675;5757;63;2717;55;3941;4038;2859;3607;1385;1055;4819;339;148;905;4748,daytime:morning,2372;25,95;24,14;23,1196;22,1055;21,923;20,270;19,1883;18,232;17,3260;16,6904;15,4474;14,267;13,152;12,54;11,7;10,6702;9,1335;8,3763;7,893;6,60;5,71;4,189;3,932;2,291;1
61,358;3368;3826;7258;1961;5710;443;489;384;773;1527;2707;3032;3045;1022;6083;3763;3596;7009;6872;1130;500;5766;2674;2244;2225;3075;353;1796,daytime:evening,2372;25,95;24,1196;23,1055;22,923;21,270;20,974;19,1883;18,232;17,6904;16,4474;15,267;14,152;13,54;12,6702;11,1335;10,3763;9,893;8,60;7,189;6,932;5,291;4,250;3,1231;2,7275;1
61,932;205;3986;3170;184;3060;2284;3865;1985;1386;2535;2196;2087;1215;357;4670;227;4559;7036;267;343;3022;2183;458;166;264;2643,daytime:night,2372;25,95;24,14;23,1196;22,1055;21,974;20,232;19,3260;18,6904;17,4474;16,267;15,152;14,54;13,7;12,6702;11,3763;10,893;9,71;8,189;7,932;6,1231;5,7275;4,3664;3,280;2,1615;1
61,6238;2649;912;4451;1491;277;53;1204;151;1203;5055;263;6537;2348;4866;2663;437;1797;448;3523;1112;6639;3624;2275;7150;6614;3061;5293,daytime:afternoon,95;25,14;24,1196;23,1055;22,923;21,270;20,974;19,1883;18,232;17,3260;16,6904;15,4474;14,267;13,54;12,7;11,6702;10,1335;9,3763;8,893;7,60;6,71;5,189;4,932;3,291;2,250;1
80,2736;1817;1413;787,daytime:evening,3575;25,224;24,2880;23,6545;22,1102;21,2151;20,4404;19,112;18,2078;17,1960;16,3953;15,149;14,386;13,7023;12,1148;11,233;10,1477;9,604;8,2894;7,1219;6,5777;5,4435;4,4630;3,1413;2,6280;1
80,3772;595;3701;2605;1637;149;1930,daytime:night,2652;25,3575;24,224;23,1645;22,2880;21,6545;20,1102;19,2151;18,112;17,2078;16,1960;15,3953;14,149;13,386;12,1148;11,233;10,604;9,2894;8,1219;7,5777;6,832;5,4630;4,1413;3,6280;2,5314;1
80,2449;4063;7100;3496;6325;2790;2078,daytime:afternoon,2652;25,3575;24,224;23,1645;22,6545;21,1102;20,2151;19,4404;18,112;17,2078;16,1960;15,3953;14,149;13,386;12,7023;11,1148;10,1477;9,604;8,2894;7,1219;6,5777;5,832;4,4435;3,4630;2,1413;1
50,5097;5242;1954;912;1550;4209;4142;1142;3227;6186;2034;1113;3214;977;1591;2372;2943;4314;2308;6101;3970;4171;2977;3760;5664;293;1609;1454;2109;1921;4840;2032;4414;3077;3315;4240;211;2470;959;4577,daytime:evening,2372;25,95;24,60;23,232;22,1749;21,1883;20,189;19,2558;18,152;17,2164;16,974;15,270;14,1365;13,3353;12,5250;11,1860;10,7;9,430;8,1097;7,6702;6,2550;5,942;4,457;3,222;2,71;1
50,1580;1645;6344;1700;1313;4596;3007;1179;4606;2164;57;2769;1803;4002;1838;5084;4010;2102;2915;3956;593,daytime:night,2372;25,95;24,60;23,232;22,1749;21,1883;20,189;19,2558;18,152;17,2164;16,974;15,270;14,1365;13,3353;12,5250;11,1860;10,1789;9,7;8,430;7,214;6,1097;5,6702;4,2550;3,942;2,457;1
50,1962;5743;930;3480;2228;2768;4660;1380;203;2870;3835;1175;3434;1980;3275;3261;810;4290;2999;77;970;226;2117;993;1852;3344;1365;5345,daytime:afternoon,2372;25,95;24,60;23,232;22,1749;21,1883;20,189;19,2558;18,152;17,2164;16,974;15,270;14,1365;13,3353;12,5250;11,1860;10,1789;9,7;8,430;7,214;6,1097;5,6702;4,942;3,457;2,222;1
121,3943;98;5644,daytime:evening,184;25,1131;24,742;23,270;22,6141;21,2031;20,6801;19,1685;18,7143;17,2372;16,2650;15,1196;14,284;13,657;12,1450;11,271;10,6134;9,168;8,148;7,406;6,3601;5,6675;4,974;3,740;2,960;1
121,1778;184;2053;2253;284;1961,daytime:night,184;25,1131;24,742;23,270;22,6141;21,2031;20,1242;19,6801;18,7143;17,2372;16,2650;15,1196;14,284;13,657;12,1450;11,271;10,6134;9,168;8,148;7,406;6,3601;5,6675;4,974;3,740;2,960;1
3,33;2514;4206;5416;4396;6855;1668;3165;3177;6666;1551;3766;4355;1148;2784;3628;5553;1341;5686;2940;6473;2023;746;1319;3189,daytime:morning,604;25,136;24,3620;23,232;22,2894;21,269;20,545;19,447;18,2859;17,2151;16,3317;15,1335;14,1940;13,2836;12,6091;11,312;10,386;9,250;8,3445;7,1935;6,5730;5,891;4,3701;3,1936;2,4903;1
3,1597;131;6157;1420;6008;3651;3686;5874;4789;5783;4115;1236;4721;2501;1854;1524;1862;868;449,daytime:evening,604;25,136;24,232;23,2894;22,3975;21,545;20,447;19,2859;18,2151;17,3069;16,3317;15,1335;14,1940;13,2836;12,6091;11,312;10,386;9,3445;8,1955;7,5730;6,891;5,3701;4,3770;3,1936;2,4903;1
3,4798;4250;1678;564;1812;679;1791;4762;1099;4270;6582;3930;6119;4043;7013;2080;4034;4514;4012;742,daytime:night,604;25,136;24,3620;23,2894;22,269;21,3975;20,545;19,447;18,2859;17,2151;16,3069;15,3317;14,1335;13,1940;12,2836;11,6091;10,312;9,386;8,250;7,1955;6,1935;5,5730;4,891;3,3701;2,3770;1
3,2475;3864;3233;38;4459;7173;2604;3003;3565;6870;298;4401;4917;5471;1919;2968;164;5757,daytime:afternoon,136;25,3620;24,232;23,2894;22,269;21,3975;20,545;19,447;18,2151;17,3069;16,3317;15,1335;14,1940;13,2836;12,312;11,386;10,250;9,3445;8,1955;7,1935;6,5730;5,3701;4,3770;3,1936;2,4903;1
272,5530;291;1697,daytime:morning,1131;25,1879;24,5427;23,4276;22,344;21,3575;20,1727;19,270;18,657;17,932;16,2595;15,2051;14,1014;13,3455;12,1395;11,1136;10,1993;9,1139;8,2667;7,457;6,5176;5,51;4,168;3,1688;2,923;1
19,764;1225;3477;6090;1200;2574;690;3049;6254;2384;870;4326;2766;6147;2727;2737;473;5092;4625;2929;990;6093;3468;1047;6816,daytime:morning,4125;25,6171;24,3292;23,5606;22,2739;21,4112;20,7130;19,1182;18,7178;17,2642;16,4652;15,462;14,1565;13,1470;12,3449;11,633;10,7141;9,3049;8,1234;7,7254;6,2597;5,2012;4,2585;3,743;2,260;1
19,1599;4589;3585;4881;2833;1308;627;2963;2492;1564;997;3519;926;1943;337;1065;1763;5648;5395;3778;4562;323;20;7116;884;1631;907;1646;5102;3284,daytime:evening,4125;25,6171;24,3292;23,4518;22,2739;21,4112;20,7130;19,6512;18,1182;17,4652;16,462;15,1565;14,1470;13,3449;12,633;11,7141;10,1315;9,3049;8,1266;7,1234;6,7254;5,2597;4,2012;3,2585;2,743;1
174,4344;6311;2381;2662;4587;4299;2750;2962;2124;4367;6183;3621;4681;3046;6139;1848;4510;3827;3050;5793;5717;725;4148;6006;5063;2643,daytime:morning,994;25,708;24,3645;23,6964;22,1531;21,107;20,3562;19,1365;18,1749;17,2873;16,3636;15,6409;14,3993;13,127;12,188;11,134;10,757;9,387;8,4490;7,3763;6,5177;5,3353;4,6278;3,561;2,738;1
174,400;4398;4596;4881;1253;1591;3387;2043;4708;2782;6711;6577;1908;1723;3499;3057;229;5305;1525;1701;3104;2072;3461;5336;1628,daytime:night,994;25,708;24,3645;23,6964;22,1531;21,107;20,3562;19,1365;18,2946;17,1749;16,2873;15,3636;14,6409;13,3993;12,127;11,188;10,134;9,757;8,387;7,4490;6,3763;5,5177;4,3353;3,6278;2,2450;1
174,788;1302;2665;506;1917;5627;3984;2761;1179;4274;5569;6154;3143;793;2020;1789;6392;4152;95;3966,daytime:afternoon,994;25,708;24,3645;23,6964;22,1531;21,107;20,3562;19,1365;18,2946;17,1749;16,2873;15,3636;14,6409;13,3993;12,127;11,188;10,134;9,757;8,387;7,4490;6,3763;5,5177;4,3353;3,6278;2,2450;1
228,2855;3006;2908;5651;4164;3136;4253;3770;1082;4264;4237;802;2560;5314;1246;4421;4083;141;181;1012;3419;715;4395,daytime:morning,1131;25,726;24,2699;23,923;22,2678;21,5040;20,1102;19,5584;18,4638;17,1139;16,2591;15,1450;14,2110;13,54;12,703;11,6502;10,6549;9,6158;8,5694;7,2064;6,6280;5,3088;4,657;3,3277;2,3736;1
228,5379;3333;3217;96;1366;3758;4123;1412;1037;872;2430;2172;1209,daytime:night,726;25,923;24,4467;23,2678;22,252;21,5040;20,1102;19,1269;18,4638;17,1139;16,2591;15,1450;14,54;13,703;12,6502;11,6549;10,399;9,6158;8,4282;7,2064;6,6280;5,4807;4,3088;3,657;2,3736;1
228,6678;3259;3017;4663;974;6560,daytime:afternoon,1131;25,2699;24,923;23,4467;22,2678;21,252;20,5040;19,1102;18,5584;17,1269;16,4638;15,1139;14,2591;13,1450;12,2110;11,54;10,703;9,6502;8,6549;7,399;6,6158;5,4282;4,5694;3,2064;2,6280;1
161,5703;1978;3787;1142;6814;3189;2110;3485;2457;5829,daytime:morning,3575;25,4091;24,5427;23,352;22,1693;21,923;20,354;19,1755;18,232;17,1722;16,136;15,2946;14,932;13,12;12,1477;11,2652;10,1727;9,1974;8,2151;7,1688;6,1714;5,283;4,421;3,1006;2,986;1
203,6666;2986,daytime:morning,974;25,2372;24,95;23,232;22,420;21,457;20,2946;19,14;18,406;17,2558;16,1131;15,270;14,932;13,222;12,430;11,54;10,3993;9,27;8,5250;7,399;6,2051;5,1919;4,102;3,168;2,1226;1
203,7036;974,daytime:afternoon,974;25,2372;24,95;23,420;22,457;21,2946;20,14;19,406;18,2558;17,1131;16,270;15,932;14,222;13,430;12,54;11,3993;10,27;9,5250;8,399;7,2051;6,60;5,1919;4,189;3,102;2,168;1
223,8;3508;788;2869;1298;2177;2040;2836;3460;1710;2888;1275;733;3255;4781;4076;5310;3031;3749;199;3935;754,daytime:morning,942;25,3701;24,545;23,232;22,7100;21,353;20,250;19,6091;18,3975;17,3521;16,3317;15,5167;14,4852;13,3900;12,604;11,1701;10,389;9,269;8,3645;7,603;6,14;5,1710;4,1622;3,1463;2,136;1
223,4826;207;6527;3568;3573;5760;5515;983;5123;6570;970;2801;5538;901;1641;1045;4650;4708;2552;1508;3543;3756,daytime:evening,942;25,545;24,232;23,7100;22,353;21,250;20,6091;19,3975;18,3521;17,3317;16,5167;15,4852;14,3900;13,604;12,1701;11,389;10,2349;9,269;8,3645;7,603;6,14;5,1710;4,1622;3,2059;2,1463;1
223,1211;3605;3839;7078;2879;1939;3280;6647;3392;2940;1052;4606;4510;294;2241;2180;5899;6630;2186;4629;851;1146;2596;749,daytime:night,3701;25,232;24,7100;23,353;22,250;21,3975;20,3521;19,3317;18,5167;17,4852;16,604;15,1701;14,389;13,2349;12,269;11,3645;10,14;9,1710;8,2059;7,136;6,1955;5,3940;4,6278;3,4196;2,60;1
223,4226;2213;396;4005;198;1134;5981;614;2147;3800;2819;439;2769;985;1305;3929;3965;5708;4156;1774;353;5929;3058;3966,daytime:afternoon,942;25,3701;24,545;23,232;22,7100;21,353;20,250;19,6091;18,3975;17,3521;16,3317;15,5167;14,4852;13,3900;12,389;11,2349;10,3645;9,603;8,14;7,1710;6,1622;5,2059;4,1463;3,136;2,3940;1
301,3801;3389;4215;5241;4211;2630;3373;430;1082;3095;3083;591;974;1531;4052,daytime:morning,923;25,1131;24,2678;23,726;22,4467;21,399;20,54;19,2505;18,2845;17,6158;16,5584;15,6502;14,450;13,420;12,4638;11,703;10,974;9,1363;8,7143;7,100;6,641;5,4462;4,3736;3,3088;2,5070;1
301,711;3239;27;5033;2796;1136;5267;1665;168,daytime:evening,923;25,1131;24,2678;23,726;22,4467;21,399;20,54;19,2845;18,6158;17,2110;16,5584;15,6502;14,450;13,420;12,2946;11,4638;10,703;9,974;8,1363;7,7143;6,100;5,641;4,4462;3,3736;2,5070;1
301,4819;2484;5027;420;5599;663;4626;4262;5530;4467,daytime:night,923;25,1131;24,726;23,4467;22,399;21,2505;20,2845;19,6158;18,2110;17,5584;16,6502;15,450;14,420;13,2946;12,4638;11,703;10,974;9,1363;8,7143;7,100;6,641;5,4462;4,3736;3,3088;2,5070;1
301,3128;4529;3786;5443;6021;4656;3571;457;5688,daytime:afternoon,923;25,2678;24,726;23,4467;22,54;21,2505;20,2845;19,6158;18,2110;17,5584;16,6502;15,450;14,420;13,2946;12,4638;11,703;10,974;9,1363;8,7143;7,100;6,641;5,4462;4,3736;3,3088;2,5070;1
